Unnamed: 0	Unnamed: 1	Unnamed: 2	Unnamed: 3	Unnamed: 4
Siemens Rail Automation Ltd	Procurement of signalling equipment to maintain and improve the railway	Signalling	2017-02-13 00:00:00	3724430.84
Siemens Rail Automation Ltd	Procurement of signalling equipment to maintain and improve the railway	Signalling	2017-02-23 00:00:00	2426423
Siemens Rail Automation Ltd	Procurement of signalling equipment to maintain and improve the railway	Signalling	2017-02-28 00:00:00	2250286.82
Siemens Rail Automation Ltd	Procurement of signalling equipment to maintain and improve the railway	Signalling	2017-02-23 00:00:00	2232105
Siemens Rail Automation Ltd	Procurement of signalling equipment to maintain and improve the railway	Signalling	2017-02-21 00:00:00	1845046.21
Siemens Rail Automation Ltd	Procurement of signalling equipment to maintain and improve the railway	Signalling	2017-02-23 00:00:00	1464434.82
Siemens Rail Automation Ltd	Procurement of signalling equipment to maintain and improve the railway	Signalling	2017-02-06 00:00:00	1239789.11
Siemens Rail Automation Ltd	Procurement of signalling equipment to maintain and improve the railway	Signalling	2017-02-24 00:00:00	1226610.94
Siemens Rail Automation Ltd	Procurement of signalling equipment to maintain and improve the railway	Signalling	2017-02-06 00:00:00	1143518.83
Siemens Rail Automation Ltd	Procurement of signalling equipment to maintain and improve the railway	Signalling	2017-02-03 00:00:00	1092217.84
Siemens Rail Automation Ltd	Procurement of signalling equipment to maintain and improve the railway	Signalling	2017-02-10 00:00:00	1001655.91
Siemens Rail Automation Ltd	Procurement of signalling equipment to maintain and improve the railway	Signalling	2017-02-01 00:00:00	909137.89
Siemens Rail Automation Ltd	Procurement of signalling equipment to maintain and improve the railway	Signalling	2017-02-28 00:00:00	880079.29
Siemens Rail Automation Ltd	Procurement of signalling equipment to maintain and improve the railway	Signalling	2017-02-15 00:00:00	856353.11
Siemens Rail Automation Ltd	Procurement of signalling equipment to maintain and improve the railway	Signalling	2017-02-27 00:00:00	726262.7
Siemens Rail Automation Ltd	Procurement of specialist human resource to maintain and improve the railway	Professional Services Direct	2017-02-09 00:00:00	724738.28
Siemens Rail Automation Ltd	Procurement of signalling equipment to maintain and improve the railway	Signalling	2017-02-20 00:00:00	619610.47
Siemens Rail Automation Ltd	Procurement of signalling equipment to maintain and improve the railway	Signalling	2017-02-17 00:00:00	562831.94
Siemens Rail Automation Ltd	Procurement of signalling equipment to maintain and improve the railway	Signalling	2017-02-02 00:00:00	342287.11
Siemens Rail Automation Ltd	Procurement of signalling equipment to maintain and improve the railway	Signalling	2017-02-03 00:00:00	331403.7
Siemens Rail Automation Ltd	Procurement of specialist human resource to maintain and improve the railway	Professional Services Direct	2017-02-16 00:00:00	309290.36
Siemens Rail Automation Ltd	Procurement of signalling equipment to maintain and improve the railway	Signalling	2017-02-20 00:00:00	287374
Siemens Rail Automation Ltd	Procurement of specialist human resource to maintain and improve the railway	Professional Services Direct	2017-02-24 00:00:00	177257.87
Siemens Rail Automation Ltd	Procurement of signalling equipment to maintain and improve the railway	Signalling	2017-02-24 00:00:00	169301.92
Siemens Rail Automation Ltd	Procurement of specialist human resource to maintain and improve the railway	Professional Services Direct	2017-02-08 00:00:00	132994.31
Siemens Rail Automation Ltd	Procurement of specialist human resource to maintain and improve the railway	Professional Services Direct	2017-02-10 00:00:00	118614.73
Siemens Rail Automation Ltd	Procurement of signalling equipment to maintain and improve the railway	Signalling	2017-02-02 00:00:00	118286.24
Siemens Rail Automation Ltd	Procurement of specialist human resource to maintain and improve the railway	Professional Services Direct	2017-02-28 00:00:00	86487.43
Siemens Rail Automation Ltd	Procurement of signalling equipment to maintain and improve the railway	Signalling	2017-02-14 00:00:00	85081.03
Siemens Rail Automation Ltd	Procurement of signalling equipment to maintain and improve the railway	Signalling	2017-02-06 00:00:00	82162
Siemens Rail Automation Ltd	Procurement of signalling equipment to maintain and improve the railway	Signalling	2017-02-23 00:00:00	25428.34
Carillion Construction Ltd	Procurement of specialist services to renew and improve the railway	Track	2017-02-01 00:00:00	4035891.07
Carillion Construction Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-02-24 00:00:00	2307747.54
Carillion Construction Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-02-16 00:00:00	1862858.68
Carillion Construction Ltd	Procurement of overhead line materials and services to maintain and improve the railway	Electrification and Fixed Plant	2017-02-21 00:00:00	1757262.71
Carillion Construction Ltd	Procurement of specialist services to renew and improve the railway	Track	2017-02-20 00:00:00	1589946
Carillion Construction Ltd	Procurement of specialist services to renew and improve the railway	Track	2017-02-20 00:00:00	1387805.04
Carillion Construction Ltd	Procurement of specialist services to renew and improve the railway	Track	2017-02-01 00:00:00	1379545.54
Carillion Construction Ltd	Procurement of overhead line materials and services to maintain and improve the railway	Electrification and Fixed Plant	2017-02-22 00:00:00	1212927.41
Carillion Construction Ltd	Procurement of specialist human resource to maintain and improve the railway	Professional Services Direct	2017-02-17 00:00:00	1096526.95
Carillion Construction Ltd	Procurement of specialist human resource to maintain and improve the railway	Professional Services Direct	2017-02-14 00:00:00	701484.63
Carillion Construction Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-02-07 00:00:00	699228.35
Carillion Construction Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-02-28 00:00:00	477283.07
Carillion Construction Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-02-27 00:00:00	475675.81
Carillion Construction Ltd	Procurement of specialist human resource to maintain and improve the railway	Professional Services Direct	2017-02-12 00:00:00	362445.46
Carillion Construction Ltd	Procurement of specialist services to renew and improve the railway	Track	2017-02-20 00:00:00	346243.39
Carillion Construction Ltd	Procurement of materials and services for building maintenance and development	Buildings	2017-02-20 00:00:00	342591
Carillion Construction Ltd	Procurement of specialist services to renew and improve the railway	Track	2017-02-20 00:00:00	325653.47
Carillion Construction Ltd	Procurement of specialist services to renew and improve the railway	Track	2017-02-14 00:00:00	291176.2
Carillion Construction Ltd	Procurement of specialist services to renew and improve the railway	Track	2017-02-14 00:00:00	273583.82
Carillion Construction Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-02-24 00:00:00	256551.98
Carillion Construction Ltd	Procurement of specialist services to renew and improve the railway	Track	2017-02-20 00:00:00	251615.37
Carillion Construction Ltd	Procurement of specialist services to renew and improve the railway	Track	2017-02-20 00:00:00	232241.02
Carillion Construction Ltd	Procurement of specialist services to renew and improve the railway	Track	2017-02-20 00:00:00	209632.44
Carillion Construction Ltd	Procurement of specialist human resource to maintain and improve the railway	Professional Services Direct	2017-02-22 00:00:00	196805.21
Carillion Construction Ltd	Procurement of specialist services to renew and improve the railway	Track	2017-02-27 00:00:00	191489.98
Carillion Construction Ltd	Procurement of signalling equipment to maintain and improve the railway	Signalling	2017-02-16 00:00:00	187196.64
Carillion Construction Ltd	Procurement of specialist human resource to maintain and improve the railway	Professional Services Direct	2017-02-24 00:00:00	176040.36
Carillion Construction Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-02-17 00:00:00	154015.55
Carillion Construction Ltd	Procurement of specialist services to renew and improve the railway	Track	2017-02-09 00:00:00	123987.54
Carillion Construction Ltd	Procurement of signalling equipment to maintain and improve the railway	Signalling	2017-02-02 00:00:00	119458.74
Carillion Construction Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-02-16 00:00:00	99132.62
Carillion Construction Ltd	Procurement of specialist services to renew and improve the railway	Track	2017-02-13 00:00:00	97000.46
Carillion Construction Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-02-23 00:00:00	91472.84
Carillion Construction Ltd	Procurement of materials and services for building maintenance and development	Buildings	2017-02-17 00:00:00	90980.43
Carillion Construction Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-02-17 00:00:00	83075.96
Carillion Construction Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-02-10 00:00:00	81747.24
Carillion Construction Ltd	Procurement of specialist services to renew and improve the railway	Track	2017-02-14 00:00:00	71168.2
Carillion Construction Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-02-16 00:00:00	58095.32
Carillion Construction Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-02-16 00:00:00	57416.14
Carillion Construction Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-02-24 00:00:00	42952.12
Carillion Construction Ltd	Procurement of specialist human resource to maintain and improve the railway	Professional Services Direct	2017-02-16 00:00:00	42134.78
Carillion Construction Ltd	Procurement of specialist services to renew and improve the railway	Track	2017-02-20 00:00:00	40000
Carillion Construction Ltd	Procurement of specialist human resource to maintain and improve the railway	Professional Services Direct	2017-02-14 00:00:00	37825.57
Carillion Construction Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-02-06 00:00:00	28776.61
Carillion Construction Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-02-14 00:00:00	27508.32
Carillion Construction Ltd	Procurement of specialist human resource to maintain and improve the railway	Professional Services Direct	2017-02-20 00:00:00	25437.48
Colas Rail Ltd	Procurement of signalling equipment to maintain and improve the railway	Signalling	2017-02-23 00:00:00	2082134.83
Colas Rail Ltd	Procurement of specialist services to renew and improve the railway	Track	2017-02-24 00:00:00	1945000
Colas Rail Ltd	Procurement of On Track Machines, spare parts and resources to maintain and improve the railway	On Track Machines	2017-02-08 00:00:00	1245732.12
Colas Rail Ltd	Procurement of On Track Machines, spare parts and resources to maintain and improve the railway	On Track Machines	2017-02-11 00:00:00	836252.4
Colas Rail Ltd	Procurement of specialist services to renew and improve the railway	Track	2017-02-21 00:00:00	796000
Colas Rail Ltd	Procurement of On Track Machines, spare parts and resources to maintain and improve the railway	On Track Machines	2017-02-24 00:00:00	636148.64
Colas Rail Ltd	Procurement of specialist services to renew and improve the railway	Track	2017-02-24 00:00:00	552910.07
Colas Rail Ltd	Procurement of specialist services to renew and improve the railway	Track	2017-02-27 00:00:00	551000
Colas Rail Ltd	Costs of leasing, overhauling or improving our rail fleet	Rail Fleet	2017-02-08 00:00:00	542307.69
Colas Rail Ltd	Procurement of logistical services to distribute materials around the railway	Logistics	2017-02-08 00:00:00	492048.2
Colas Rail Ltd	Procurement of specialist services to renew and improve the railway	Track	2017-02-24 00:00:00	488343
Colas Rail Ltd	Procurement of logistical services to distribute materials around the railway	Logistics	2017-02-28 00:00:00	479551.82
Colas Rail Ltd	Procurement of specialist services to renew and improve the railway	Track	2017-02-28 00:00:00	457132.65
Colas Rail Ltd	Procurement of specialist services to renew and improve the railway	Track	2017-02-02 00:00:00	419850
Colas Rail Ltd	Costs of leasing, overhauling or improving our rail fleet	Rail Fleet	2017-02-21 00:00:00	392463.97
Colas Rail Ltd	Procurement of specialist services to renew and improve the railway	Track	2017-02-02 00:00:00	353869.36
Colas Rail Ltd	Procurement of specialist services to renew and improve the railway	Track	2017-02-02 00:00:00	308797
Colas Rail Ltd	Procurement of On Track Machines, spare parts and resources to maintain and improve the railway	On Track Machines	2017-02-09 00:00:00	303516.35
Colas Rail Ltd	Procurement of specialist services to renew and improve the railway	Track	2017-02-02 00:00:00	300483
Colas Rail Ltd	Procurement of specialist services to renew and improve the railway	Track	2017-02-22 00:00:00	247527
Colas Rail Ltd	Procurement of specialist services to renew and improve the railway	Track	2017-02-07 00:00:00	243282.71
Colas Rail Ltd	Procurement of specialist services to renew and improve the railway	Track	2017-02-28 00:00:00	231260.37
Colas Rail Ltd	Procurement of On Track Machines, spare parts and resources to maintain and improve the railway	On Track Machines	2017-02-24 00:00:00	225722.08
Colas Rail Ltd	Procurement of specialist services to renew and improve the railway	Track	2017-02-07 00:00:00	206836.66
Colas Rail Ltd	Procurement of specialist services to renew and improve the railway	Track	2017-02-02 00:00:00	198819.64
Colas Rail Ltd	Procurement of specialist services to renew and improve the railway	Track	2017-02-23 00:00:00	197000
Colas Rail Ltd	Procurement of On Track Machines, spare parts and resources to maintain and improve the railway	On Track Machines	2017-02-16 00:00:00	194922.79
Colas Rail Ltd	Procurement of specialist services to renew and improve the railway	Track	2017-02-24 00:00:00	144446.87
Colas Rail Ltd	Procurement of specialist human resource to maintain and improve the railway	Professional Services Direct	2017-02-23 00:00:00	132916.75
Colas Rail Ltd	Procurement of On Track Machines, spare parts and resources to maintain and improve the railway	On Track Machines	2017-02-28 00:00:00	128460.24
Colas Rail Ltd	Costs of leasing, overhauling or improving our rail fleet	Rail Fleet	2017-02-20 00:00:00	126698.16
Colas Rail Ltd	Procurement of On Track Machines, spare parts and resources to maintain and improve the railway	On Track Machines	2017-02-16 00:00:00	115320.5
Colas Rail Ltd	Procurement of specialist services to renew and improve the railway	Track	2017-02-21 00:00:00	103000
Colas Rail Ltd	Procurement of specialist services to renew and improve the railway	Track	2017-02-02 00:00:00	101420
Colas Rail Ltd	Procurement of specialist services to renew and improve the railway	Track	2017-02-01 00:00:00	98845
Colas Rail Ltd	Procurement of specialist services to renew and improve the railway	Track	2017-02-02 00:00:00	97939.95
Colas Rail Ltd	Procurement of specialist services to renew and improve the railway	Track	2017-02-20 00:00:00	97297.92
Colas Rail Ltd	Procurement of specialist services to renew and improve the railway	Track	2017-02-02 00:00:00	95053
Colas Rail Ltd	Procurement of specialist services to renew and improve the railway	Track	2017-02-28 00:00:00	92424.56
Colas Rail Ltd	Procurement of specialist services to renew and improve the railway	Track	2017-02-24 00:00:00	90851
Colas Rail Ltd	Procurement of specialist services to renew and improve the railway	Track	2017-02-22 00:00:00	88643
Colas Rail Ltd	Procurement of specialist services to renew and improve the railway	Track	2017-02-28 00:00:00	84712.32
Colas Rail Ltd	Procurement of specialist services to renew and improve the railway	Track	2017-02-20 00:00:00	78237.12
Colas Rail Ltd	Procurement of specialist services to renew and improve the railway	Track	2017-02-20 00:00:00	69311.93
Colas Rail Ltd	Procurement of specialist services to renew and improve the railway	Track	2017-02-02 00:00:00	69000
Colas Rail Ltd	Procurement of specialist services to renew and improve the railway	Track	2017-02-21 00:00:00	66000
Colas Rail Ltd	Procurement of specialist services to renew and improve the railway	Track	2017-02-22 00:00:00	56000
Colas Rail Ltd	Procurement of specialist services to renew and improve the railway	Track	2017-02-22 00:00:00	55485
Colas Rail Ltd	Procurement of specialist services to renew and improve the railway	Track	2017-02-23 00:00:00	53338.94
Colas Rail Ltd	Procurement of specialist services to renew and improve the railway	Track	2017-02-20 00:00:00	53225.18
Colas Rail Ltd	Procurement of specialist services to renew and improve the railway	Track	2017-02-20 00:00:00	52563.6
Colas Rail Ltd	Procurement of On Track Machines, spare parts and resources to maintain and improve the railway	On Track Machines	2017-02-08 00:00:00	49879.91
Colas Rail Ltd	Procurement of specialist services to renew and improve the railway	Track	2017-02-20 00:00:00	49061.71
Colas Rail Ltd	Costs of leasing, overhauling or improving our rail fleet	Rail Fleet	2017-02-21 00:00:00	47274.51
Colas Rail Ltd	Procurement of On Track Machines, spare parts and resources to maintain and improve the railway	On Track Machines	2017-02-08 00:00:00	47121.01
Colas Rail Ltd	Charges, payments and penalties paid in the operation of the railway	Regulatory Charges	2017-02-20 00:00:00	47096
Colas Rail Ltd	Procurement of On Track Machines, spare parts and resources to maintain and improve the railway	On Track Machines	2017-02-08 00:00:00	45989.49
Colas Rail Ltd	Procurement of specialist services to renew and improve the railway	Track	2017-02-02 00:00:00	44789
Colas Rail Ltd	Procurement of On Track Machines, spare parts and resources to maintain and improve the railway	On Track Machines	2017-02-08 00:00:00	44617.28
Colas Rail Ltd	Procurement of On Track Machines, spare parts and resources to maintain and improve the railway	On Track Machines	2017-02-08 00:00:00	44574.43
Colas Rail Ltd	Procurement of On Track Machines, spare parts and resources to maintain and improve the railway	On Track Machines	2017-02-08 00:00:00	44089.63
Colas Rail Ltd	Costs of leasing, overhauling or improving our rail fleet	Rail Fleet	2017-02-21 00:00:00	43065.06
Colas Rail Ltd	Costs of leasing, overhauling or improving our rail fleet	Rail Fleet	2017-02-21 00:00:00	40241.44
Colas Rail Ltd	Procurement of specialist services to renew and improve the railway	Track	2017-02-28 00:00:00	39556.47
Colas Rail Ltd	Procurement of specialist services to renew and improve the railway	Track	2017-02-20 00:00:00	37643.34
Colas Rail Ltd	Procurement of specialist services to renew and improve the railway	Track	2017-02-02 00:00:00	36050
Colas Rail Ltd	Procurement of overhead line materials and services to maintain and improve the railway	Electrification and Fixed Plant	2017-02-23 00:00:00	32408.33
Colas Rail Ltd	Procurement of On Track Machines, spare parts and resources to maintain and improve the railway	On Track Machines	2017-02-08 00:00:00	31506.1
Colas Rail Ltd	Procurement of On Track Machines, spare parts and resources to maintain and improve the railway	On Track Machines	2017-02-08 00:00:00	29756.71
Colas Rail Ltd	Procurement of specialist services to renew and improve the railway	Track	2017-02-28 00:00:00	25290.52
Balfour Beatty Rail Ltd	Procurement of overhead line materials and services to maintain and improve the railway	Electrification and Fixed Plant	2017-02-01 00:00:00	6270691.36
Balfour Beatty Rail Ltd	Procurement of specialist services to renew and improve the railway	Track	2017-02-23 00:00:00	1953502.04
Balfour Beatty Rail Ltd	Procurement of specialist services to renew and improve the railway	Track	2017-02-02 00:00:00	1490640.08
Balfour Beatty Rail Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-02-21 00:00:00	1126755.32
Balfour Beatty Rail Ltd	Procurement of On Track Machines, spare parts and resources to maintain and improve the railway	On Track Machines	2017-02-02 00:00:00	995760.64
Balfour Beatty Rail Ltd	Procurement of specialist services to renew and improve the railway	Track	2017-02-14 00:00:00	500077.68
Balfour Beatty Rail Ltd	Costs of leasing, overhauling or improving our rail fleet	Rail Fleet	2017-02-07 00:00:00	478949.17
Balfour Beatty Rail Ltd	Procurement of On Track Machines, spare parts and resources to maintain and improve the railway	On Track Machines	2017-02-01 00:00:00	426179.26
Balfour Beatty Rail Ltd	Costs of leasing, overhauling or improving our rail fleet	Rail Fleet	2017-02-17 00:00:00	414258.24
Balfour Beatty Rail Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-02-14 00:00:00	366673.4
Balfour Beatty Rail Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-02-17 00:00:00	341377.6
Balfour Beatty Rail Ltd	Costs of leasing, overhauling or improving our rail fleet	Rail Fleet	2017-02-21 00:00:00	340540.46
Balfour Beatty Rail Ltd	Procurement of specialist human resource to maintain and improve the railway	Professional Services Direct	2017-02-24 00:00:00	313791.96
Balfour Beatty Rail Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-02-15 00:00:00	311057.18
Balfour Beatty Rail Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-02-16 00:00:00	199432.69
Balfour Beatty Rail Ltd	Procurement of overhead line materials and services to maintain and improve the railway	Electrification and Fixed Plant	2017-02-15 00:00:00	191329.96
Balfour Beatty Rail Ltd	Procurement of specialist human resource to maintain and improve the railway	Professional Services Direct	2017-02-15 00:00:00	176745.52
Balfour Beatty Rail Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-02-16 00:00:00	112176.03
Balfour Beatty Rail Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-02-15 00:00:00	105457.09
Balfour Beatty Rail Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-02-15 00:00:00	93543
Balfour Beatty Rail Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-02-16 00:00:00	79397.53
Balfour Beatty Rail Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-02-07 00:00:00	75042.39
Balfour Beatty Rail Ltd	Costs of leasing, overhauling or improving our rail fleet	Rail Fleet	2017-02-21 00:00:00	69205.46
Balfour Beatty Rail Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-02-15 00:00:00	49968.36
Balfour Beatty Rail Ltd	Procurement of On Track Machines, spare parts and resources to maintain and improve the railway	On Track Machines	2017-02-27 00:00:00	45206
Balfour Beatty Rail Ltd	Procurement of On Track Machines, spare parts and resources to maintain and improve the railway	On Track Machines	2017-02-22 00:00:00	43174
Balfour Beatty Rail Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-02-17 00:00:00	42636.4
Balfour Beatty Rail Ltd	Procurement of specialist human resource to maintain and improve the railway	Professional Services Direct	2017-02-20 00:00:00	41795.27
Balfour Beatty Rail Ltd	Procurement of On Track Machines, spare parts and resources to maintain and improve the railway	On Track Machines	2017-02-01 00:00:00	41472
Balfour Beatty Rail Ltd	Procurement of On Track Machines, spare parts and resources to maintain and improve the railway	On Track Machines	2017-02-02 00:00:00	41008
Balfour Beatty Rail Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-02-15 00:00:00	37355
Balfour Beatty Rail Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-02-17 00:00:00	36142.42
Balfour Beatty Rail Ltd	Procurement of On Track Machines, spare parts and resources to maintain and improve the railway	On Track Machines	2017-02-27 00:00:00	35842
Balfour Beatty Rail Ltd	Procurement of On Track Machines, spare parts and resources to maintain and improve the railway	On Track Machines	2017-02-07 00:00:00	32769
Balfour Beatty Rail Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-02-17 00:00:00	30159.41
Balfour Beatty Rail Ltd	Procurement of On Track Machines, spare parts and resources to maintain and improve the railway	On Track Machines	2017-02-27 00:00:00	27770.6
Balfour Beatty Rail Ltd	Procurement of specialist human resource to maintain and improve the railway	Professional Services Direct	2017-02-17 00:00:00	26324.43
Balfour Beatty Rail Ltd	Procurement of specialist human resource to maintain and improve the railway	Professional Services Direct	2017-02-16 00:00:00	26324.43
ABC Electrification Ltd	Procurement of overhead line materials and services to maintain and improve the railway	Electrification and Fixed Plant	2017-02-06 00:00:00	3700844.23
ABC Electrification Ltd	Procurement of overhead line materials and services to maintain and improve the railway	Electrification and Fixed Plant	2017-02-22 00:00:00	3205434.49
ABC Electrification Ltd	Procurement of overhead line materials and services to maintain and improve the railway	Electrification and Fixed Plant	2017-02-22 00:00:00	1006717.85
ABC Electrification Ltd	Procurement of overhead line materials and services to maintain and improve the railway	Electrification and Fixed Plant	2017-02-20 00:00:00	899249.78
ABC Electrification Ltd	Procurement of overhead line materials and services to maintain and improve the railway	Electrification and Fixed Plant	2017-02-09 00:00:00	870245.79
ABC Electrification Ltd	Procurement of overhead line materials and services to maintain and improve the railway	Electrification and Fixed Plant	2017-02-20 00:00:00	867284.45
ABC Electrification Ltd	Procurement of overhead line materials and services to maintain and improve the railway	Electrification and Fixed Plant	2017-02-20 00:00:00	766377.35
ABC Electrification Ltd	Procurement of overhead line materials and services to maintain and improve the railway	Electrification and Fixed Plant	2017-02-22 00:00:00	677535.02
ABC Electrification Ltd	Procurement of overhead line materials and services to maintain and improve the railway	Electrification and Fixed Plant	2017-02-22 00:00:00	667389.99
ABC Electrification Ltd	Procurement of overhead line materials and services to maintain and improve the railway	Electrification and Fixed Plant	2017-02-01 00:00:00	560000
ABC Electrification Ltd	Procurement of overhead line materials and services to maintain and improve the railway	Electrification and Fixed Plant	2017-02-20 00:00:00	448045.53
ABC Electrification Ltd	Procurement of overhead line materials and services to maintain and improve the railway	Electrification and Fixed Plant	2017-02-07 00:00:00	260494.26
ABC Electrification Ltd	Procurement of overhead line materials and services to maintain and improve the railway	Electrification and Fixed Plant	2017-02-01 00:00:00	258552.7
ABC Electrification Ltd	Procurement of overhead line materials and services to maintain and improve the railway	Electrification and Fixed Plant	2017-02-22 00:00:00	186652.61
ABC Electrification Ltd	Procurement of overhead line materials and services to maintain and improve the railway	Electrification and Fixed Plant	2017-02-22 00:00:00	109069.5
ABC Electrification Ltd	Procurement of overhead line materials and services to maintain and improve the railway	Electrification and Fixed Plant	2017-02-23 00:00:00	65328.01
ABC Electrification Ltd	Procurement of overhead line materials and services to maintain and improve the railway	Electrification and Fixed Plant	2017-02-14 00:00:00	35106.4
BAM Nuttall Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-02-21 00:00:00	1310000
BAM Nuttall Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-02-15 00:00:00	1273399.37
BAM Nuttall Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-02-20 00:00:00	800528.92
BAM Nuttall Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-02-17 00:00:00	705097.83
BAM Nuttall Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-02-03 00:00:00	625267.08
BAM Nuttall Ltd	Procurement of materials and services for building maintenance and development	Buildings	2017-02-17 00:00:00	595285
BAM Nuttall Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-02-20 00:00:00	558040.3
BAM Nuttall Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-02-17 00:00:00	557863.75
