Unnamed: 0	Unnamed: 1	Unnamed: 2	Unnamed: 3	Unnamed: 4
Costain Ltd	Procurement of specialist human resource to maintain and improve the railway	Professional Services Direct	2017-04-26 00:00:00	103818.08
Costain Ltd	Procurement of materials and services for building maintenance and development	Buildings	2017-04-07 00:00:00	79902.49
Costain Ltd	Procurement of specialist human resource to maintain and improve the railway	Professional Services Direct	2017-04-21 00:00:00	79502.02
Costain Ltd	Procurement of specialist human resource to maintain and improve the railway	Professional Services Direct	2017-04-12 00:00:00	68851.28
Costain Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-04-11 00:00:00	51475.98
Costain Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-04-28 00:00:00	50000
Costain Ltd	Procurement of specialist human resource to maintain and improve the railway	Professional Services Direct	2017-04-12 00:00:00	35942.66
Costain Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-04-12 00:00:00	34712.94
Costain Ltd	Procurement of specialist human resource to maintain and improve the railway	Professional Services Direct	2017-04-20 00:00:00	32694.89
Costain Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-04-28 00:00:00	28735.12
Costain Ltd	Procurement of specialist human resource to maintain and improve the railway	Professional Services Direct	2017-04-20 00:00:00	27260.25
Carillion Construction Ltd	Procurement of overhead line materials and services to maintain and improve the railway	Electrification and Fixed Plant	2017-04-13 00:00:00	7687962.32
Carillion Construction Ltd	Procurement of specialist services to renew and improve the railway	Track	2017-04-25 00:00:00	4467382.61
Carillion Construction Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-04-24 00:00:00	3963079.49
Carillion Construction Ltd	Procurement of specialist services to renew and improve the railway	Track	2017-04-18 00:00:00	2277470.59
Carillion Construction Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-04-20 00:00:00	2181097.05
Carillion Construction Ltd	Procurement of overhead line materials and services to maintain and improve the railway	Electrification and Fixed Plant	2017-04-13 00:00:00	1303970
Carillion Construction Ltd	Procurement of specialist services to renew and improve the railway	Track	2017-04-18 00:00:00	846548.36
Carillion Construction Ltd	Procurement of specialist services to renew and improve the railway	Track	2017-04-20 00:00:00	815928.29
Carillion Construction Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-04-11 00:00:00	780841.45
Carillion Construction Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-04-18 00:00:00	708552.89
Carillion Construction Ltd	Procurement of specialist services to renew and improve the railway	Track	2017-04-18 00:00:00	694787
Carillion Construction Ltd	Procurement of materials and services for building maintenance and development	Buildings	2017-04-18 00:00:00	683693.98
Carillion Construction Ltd	Procurement of specialist services to renew and improve the railway	Track	2017-04-18 00:00:00	621633
Carillion Construction Ltd	Procurement of specialist human resource to maintain and improve the railway	Professional Services Direct	2017-04-13 00:00:00	590907.6
Carillion Construction Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-04-06 00:00:00	580978.77
Carillion Construction Ltd	Procurement of specialist services to renew and improve the railway	Track	2017-04-01 00:00:00	576046.28
Carillion Construction Ltd	Procurement of specialist services to renew and improve the railway	Track	2017-04-25 00:00:00	533834.93
Carillion Construction Ltd	Procurement of specialist services to renew and improve the railway	Track	2017-04-25 00:00:00	411523
Carillion Construction Ltd	Procurement of specialist human resource to maintain and improve the railway	Professional Services Direct	2017-04-24 00:00:00	401615.21
Carillion Construction Ltd	Procurement of specialist services to renew and improve the railway	Track	2017-04-12 00:00:00	373430.62
Carillion Construction Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-04-26 00:00:00	332555.88
Carillion Construction Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-04-20 00:00:00	306064.8
Carillion Construction Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-04-18 00:00:00	273069.91
Carillion Construction Ltd	Procurement of specialist human resource to maintain and improve the railway	Professional Services Direct	2017-04-13 00:00:00	268681.19
Carillion Construction Ltd	Procurement of signalling equipment to maintain and improve the railway	Signalling	2017-04-24 00:00:00	253324.7
Carillion Construction Ltd	Procurement of specialist services to renew and improve the railway	Track	2017-04-18 00:00:00	246411
Carillion Construction Ltd	Procurement of materials and services for building maintenance and development	Buildings	2017-04-28 00:00:00	241455.09
Carillion Construction Ltd	Procurement of materials and services for building maintenance and development	Buildings	2017-04-28 00:00:00	230441.99
Carillion Construction Ltd	Procurement of specialist services to renew and improve the railway	Track	2017-04-20 00:00:00	224961.44
Carillion Construction Ltd	Procurement of specialist human resource to maintain and improve the railway	Professional Services Direct	2017-04-12 00:00:00	208963.07
Carillion Construction Ltd	Procurement of specialist human resource to maintain and improve the railway	Professional Services Direct	2017-04-10 00:00:00	174408.51
Carillion Construction Ltd	Procurement of specialist human resource to maintain and improve the railway	Professional Services Direct	2017-04-28 00:00:00	162754.27
Carillion Construction Ltd	Procurement of materials and services for building maintenance and development	Buildings	2017-04-28 00:00:00	148750
Carillion Construction Ltd	Procurement of specialist services to renew and improve the railway	Track	2017-04-12 00:00:00	147199.13
Carillion Construction Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-04-18 00:00:00	119211.88
Carillion Construction Ltd	Procurement of specialist services to renew and improve the railway	Track	2017-04-03 00:00:00	106326.31
Carillion Construction Ltd	Procurement of materials and services for building maintenance and development	Buildings	2017-04-25 00:00:00	70344.49
Carillion Construction Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-04-26 00:00:00	67440.25
Carillion Construction Ltd	Procurement of specialist human resource to maintain and improve the railway	Professional Services Direct	2017-04-02 00:00:00	67079.52
Carillion Construction Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-04-18 00:00:00	63866.83
Carillion Construction Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-04-18 00:00:00	42719.56
Carillion Construction Ltd	Procurement of specialist services to renew and improve the railway	Track	2017-04-18 00:00:00	42235.93
Carillion Construction Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-04-21 00:00:00	40302.81
Carillion Construction Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-04-24 00:00:00	40000
Carillion Construction Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-04-25 00:00:00	35329.12
Siemens Rail Automation Ltd	Procurement of signalling equipment to maintain and improve the railway	Signalling	2017-04-13 00:00:00	3447288.5
Siemens Rail Automation Ltd	Procurement of signalling equipment to maintain and improve the railway	Signalling	2017-04-20 00:00:00	2834349.68
Siemens Rail Automation Ltd	Procurement of signalling equipment to maintain and improve the railway	Signalling	2017-04-19 00:00:00	2727122
Siemens Rail Automation Ltd	Procurement of signalling equipment to maintain and improve the railway	Signalling	2017-04-12 00:00:00	2304540.97
Siemens Rail Automation Ltd	Procurement of signalling equipment to maintain and improve the railway	Signalling	2017-04-03 00:00:00	2149409.24
Siemens Rail Automation Ltd	Procurement of signalling equipment to maintain and improve the railway	Signalling	2017-04-21 00:00:00	2069766.02
Siemens Rail Automation Ltd	Procurement of signalling equipment to maintain and improve the railway	Signalling	2017-04-25 00:00:00	1434574.12
Siemens Rail Automation Ltd	Procurement of signalling equipment to maintain and improve the railway	Signalling	2017-04-20 00:00:00	1305069.69
Siemens Rail Automation Ltd	Procurement of signalling equipment to maintain and improve the railway	Signalling	2017-04-21 00:00:00	1236711.39
Siemens Rail Automation Ltd	Procurement of signalling equipment to maintain and improve the railway	Signalling	2017-04-25 00:00:00	1145377.71
Siemens Rail Automation Ltd	Procurement of signalling equipment to maintain and improve the railway	Signalling	2017-04-24 00:00:00	1098238.79
Siemens Rail Automation Ltd	Procurement of signalling equipment to maintain and improve the railway	Signalling	2017-04-12 00:00:00	1070069.84
Siemens Rail Automation Ltd	Procurement of signalling equipment to maintain and improve the railway	Signalling	2017-04-13 00:00:00	1046146.48
Siemens Rail Automation Ltd	Procurement of signalling equipment to maintain and improve the railway	Signalling	2017-04-21 00:00:00	946888.74
Siemens Rail Automation Ltd	Procurement of signalling equipment to maintain and improve the railway	Signalling	2017-04-20 00:00:00	795122.56
Siemens Rail Automation Ltd	Procurement of signalling equipment to maintain and improve the railway	Signalling	2017-04-12 00:00:00	775273.51
Siemens Rail Automation Ltd	Procurement of signalling equipment to maintain and improve the railway	Signalling	2017-04-11 00:00:00	735072.5
Siemens Rail Automation Ltd	Procurement of specialist human resource to maintain and improve the railway	Professional Services Direct	2017-04-21 00:00:00	653379.04
Siemens Rail Automation Ltd	Procurement of signalling equipment to maintain and improve the railway	Signalling	2017-04-27 00:00:00	424212.2
Siemens Rail Automation Ltd	Procurement of signalling equipment to maintain and improve the railway	Signalling	2017-04-24 00:00:00	352061.8
Siemens Rail Automation Ltd	Procurement of specialist human resource to maintain and improve the railway	Professional Services Direct	2017-04-01 00:00:00	252123.26
Siemens Rail Automation Ltd	Procurement of specialist human resource to maintain and improve the railway	Professional Services Direct	2017-04-24 00:00:00	237380.36
Siemens Rail Automation Ltd	Procurement of signalling equipment to maintain and improve the railway	Signalling	2017-04-26 00:00:00	185198.48
Siemens Rail Automation Ltd	Procurement of signalling equipment to maintain and improve the railway	Signalling	2017-04-26 00:00:00	102880.7
Siemens Rail Automation Ltd	Procurement of signalling equipment to maintain and improve the railway	Signalling	2017-04-24 00:00:00	91286.88
Siemens Rail Automation Ltd	Procurement of specialist human resource to maintain and improve the railway	Professional Services Direct	2017-04-26 00:00:00	83806.59
Siemens Rail Automation Ltd	Procurement of specialist human resource to maintain and improve the railway	Professional Services Direct	2017-04-12 00:00:00	73046.19
Siemens Rail Automation Ltd	Procurement of signalling equipment to maintain and improve the railway	Signalling	2017-04-12 00:00:00	68390
Siemens Rail Automation Ltd	Procurement of signalling equipment to maintain and improve the railway	Signalling	2017-04-27 00:00:00	59143.12
Siemens Rail Automation Ltd	Procurement of signalling equipment to maintain and improve the railway	Signalling	2017-04-25 00:00:00	59143.12
Siemens Rail Automation Ltd	Procurement of signalling equipment to maintain and improve the railway	Signalling	2017-04-21 00:00:00	53630.97
Siemens Rail Automation Ltd	Procurement of signalling equipment to maintain and improve the railway	Signalling	2017-04-20 00:00:00	45441.19
Siemens Rail Automation Ltd	Procurement of overhead line materials and services to maintain and improve the railway	Electrification and Fixed Plant	2017-04-10 00:00:00	39762.23
Siemens Rail Automation Ltd	Procurement of signalling equipment to maintain and improve the railway	Signalling	2017-04-26 00:00:00	36651.87
Siemens Rail Automation Ltd	Procurement of signalling equipment to maintain and improve the railway	Signalling	2017-04-13 00:00:00	29924
EDF Energy Customers Plc	Procurement of utilities to operate the railway	Utilities	2017-04-13 00:00:00	23240001.67
EDF Energy Customers Plc	Procurement of utilities to operate the railway	Utilities	2017-04-05 00:00:00	125724.43
Colas Rail Ltd	Procurement of signalling equipment to maintain and improve the railway	Signalling	2017-04-20 00:00:00	2982983.8
Colas Rail Ltd	Procurement of On Track Machines, spare parts and resources to maintain and improve the railway	On Track Machines	2017-04-05 00:00:00	1245732.12
Colas Rail Ltd	Procurement of On Track Machines, spare parts and resources to maintain and improve the railway	On Track Machines	2017-04-19 00:00:00	920435.89
Colas Rail Ltd	Procurement of On Track Machines, spare parts and resources to maintain and improve the railway	On Track Machines	2017-04-05 00:00:00	836252.4
Colas Rail Ltd	Procurement of specialist services to renew and improve the railway	Track	2017-04-18 00:00:00	649539.23
Colas Rail Ltd	Procurement of specialist services to renew and improve the railway	Track	2017-04-26 00:00:00	612994
Colas Rail Ltd	Procurement of specialist services to renew and improve the railway	Track	2017-04-06 00:00:00	600000
Colas Rail Ltd	Costs of leasing, overhauling or improving our rail fleet	Rail Fleet	2017-04-05 00:00:00	542307.69
Colas Rail Ltd	Procurement of logistical services to distribute materials around the railway	Logistics	2017-04-05 00:00:00	492048.2
Colas Rail Ltd	Procurement of specialist services to renew and improve the railway	Track	2017-04-24 00:00:00	478640.38
Colas Rail Ltd	Procurement of specialist services to renew and improve the railway	Track	2017-04-24 00:00:00	422732.86
Colas Rail Ltd	Procurement of specialist services to renew and improve the railway	Track	2017-04-27 00:00:00	412942.41
Colas Rail Ltd	Procurement of On Track Machines, spare parts and resources to maintain and improve the railway	On Track Machines	2017-04-19 00:00:00	367403.53
Colas Rail Ltd	Costs of leasing, overhauling or improving our rail fleet	Rail Fleet	2017-04-25 00:00:00	352352.46
Colas Rail Ltd	Procurement of specialist services to renew and improve the railway	Track	2017-04-26 00:00:00	350000
Colas Rail Ltd	Procurement of On Track Machines, spare parts and resources to maintain and improve the railway	On Track Machines	2017-04-05 00:00:00	303516.35
Colas Rail Ltd	Procurement of specialist services to renew and improve the railway	Track	2017-04-24 00:00:00	266270.47
Colas Rail Ltd	Procurement of specialist services to renew and improve the railway	Track	2017-04-24 00:00:00	248000
Colas Rail Ltd	Procurement of specialist services to renew and improve the railway	Track	2017-04-18 00:00:00	240741.51
Colas Rail Ltd	Procurement of specialist services to renew and improve the railway	Track	2017-04-26 00:00:00	201000
Colas Rail Ltd	Procurement of specialist services to renew and improve the railway	Track	2017-04-06 00:00:00	200000
Colas Rail Ltd	Procurement of specialist services to renew and improve the railway	Track	2017-04-26 00:00:00	198394.15
Colas Rail Ltd	Procurement of specialist human resource to maintain and improve the railway	Professional Services Direct	2017-04-19 00:00:00	189298.86
Colas Rail Ltd	Procurement of specialist services to renew and improve the railway	Track	2017-04-26 00:00:00	148900
Colas Rail Ltd	Procurement of specialist services to renew and improve the railway	Track	2017-04-24 00:00:00	128900
Colas Rail Ltd	Procurement of specialist services to renew and improve the railway	Track	2017-04-24 00:00:00	108794.72
Colas Rail Ltd	Procurement of On Track Machines, spare parts and resources to maintain and improve the railway	On Track Machines	2017-04-18 00:00:00	107707
Colas Rail Ltd	Procurement of On Track Machines, spare parts and resources to maintain and improve the railway	On Track Machines	2017-04-21 00:00:00	105223.3
Colas Rail Ltd	Procurement of specialist services to renew and improve the railway	Track	2017-04-06 00:00:00	100000
Colas Rail Ltd	Procurement of specialist services to renew and improve the railway	Track	2017-04-24 00:00:00	80450.94
Colas Rail Ltd	Procurement of On Track Machines, spare parts and resources to maintain and improve the railway	On Track Machines	2017-04-13 00:00:00	67397.56
Colas Rail Ltd	Procurement of specialist services to renew and improve the railway	Track	2017-04-24 00:00:00	67110
Colas Rail Ltd	Procurement of On Track Machines, spare parts and resources to maintain and improve the railway	On Track Machines	2017-04-13 00:00:00	64767.56
Colas Rail Ltd	Procurement of On Track Machines, spare parts and resources to maintain and improve the railway	On Track Machines	2017-04-13 00:00:00	62631.23
Colas Rail Ltd	Procurement of On Track Machines, spare parts and resources to maintain and improve the railway	On Track Machines	2017-04-13 00:00:00	60742.2
Colas Rail Ltd	Procurement of On Track Machines, spare parts and resources to maintain and improve the railway	On Track Machines	2017-04-21 00:00:00	60031.72
Colas Rail Ltd	Procurement of On Track Machines, spare parts and resources to maintain and improve the railway	On Track Machines	2017-04-13 00:00:00	58116.06
Colas Rail Ltd	Procurement of On Track Machines, spare parts and resources to maintain and improve the railway	On Track Machines	2017-04-13 00:00:00	56866.81
Colas Rail Ltd	Costs of leasing, overhauling or improving our rail fleet	Rail Fleet	2017-04-13 00:00:00	51291.57
Colas Rail Ltd	Procurement of On Track Machines, spare parts and resources to maintain and improve the railway	On Track Machines	2017-04-13 00:00:00	48210.6
Colas Rail Ltd	Costs of leasing, overhauling or improving our rail fleet	Rail Fleet	2017-04-28 00:00:00	47387.26
Colas Rail Ltd	Procurement of overhead line materials and services to maintain and improve the railway	Electrification and Fixed Plant	2017-04-20 00:00:00	47277.78
Colas Rail Ltd	Procurement of specialist services to renew and improve the railway	Track	2017-04-24 00:00:00	40700
Colas Rail Ltd	Procurement of specialist services to renew and improve the railway	Track	2017-04-24 00:00:00	38420
Colas Rail Ltd	Charges, payments and penalties paid in the operation of the railway	Regulatory Charges	2017-04-30 00:00:00	36617.86
Colas Rail Ltd	Procurement of On Track Machines, spare parts and resources to maintain and improve the railway	On Track Machines	2017-04-13 00:00:00	36453.37
Colas Rail Ltd	Procurement of specialist services to renew and improve the railway	Track	2017-04-19 00:00:00	36059.32
Colas Rail Ltd	Procurement of specialist services to renew and improve the railway	Track	2017-04-26 00:00:00	35897
Colas Rail Ltd	Procurement of specialist human resource to maintain and improve the railway	Professional Services Direct	2017-04-19 00:00:00	31412.6
Amey Rail	Procurement of specialist services to renew and improve the railway	Track	2017-04-12 00:00:00	1493260
Amey Rail	Procurement of overhead line materials and services to maintain and improve the railway	Electrification and Fixed Plant	2017-04-21 00:00:00	1161780.45
Amey Rail	Procurement of signalling equipment to maintain and improve the railway	Signalling	2017-04-12 00:00:00	1120810.84
Amey Rail	Procurement of specialist services to renew and improve the railway	Track	2017-04-26 00:00:00	1030782
Amey Rail	Procurement of specialist services to renew and improve the railway	Track	2017-04-26 00:00:00	839144
Amey Rail	Procurement of specialist services to renew and improve the railway	Track	2017-04-24 00:00:00	835062
Amey Rail	Procurement of specialist services to renew and improve the railway	Track	2017-04-28 00:00:00	636797
Amey Rail	Procurement of specialist services to renew and improve the railway	Track	2017-04-27 00:00:00	557623
Amey Rail	Procurement of signalling equipment to maintain and improve the railway	Signalling	2017-04-19 00:00:00	526294.32
Amey Rail	Procurement of specialist services to renew and improve the railway	Track	2017-04-27 00:00:00	434504
Amey Rail	Procurement of specialist services to renew and improve the railway	Track	2017-04-13 00:00:00	401075
Amey Rail	Procurement of signalling equipment to maintain and improve the railway	Signalling	2017-04-19 00:00:00	391925.91
Amey Rail	Procurement of specialist services to renew and improve the railway	Track	2017-04-26 00:00:00	351578
Amey Rail	Procurement of signalling equipment to maintain and improve the railway	Signalling	2017-04-19 00:00:00	325875.3
Amey Rail	Procurement of overhead line materials and services to maintain and improve the railway	Electrification and Fixed Plant	2017-04-10 00:00:00	293241.94
Amey Rail	Procurement of specialist services to renew and improve the railway	Track	2017-04-26 00:00:00	287330
Amey Rail	Procurement of specialist services to renew and improve the railway	Track	2017-04-25 00:00:00	233545
Amey Rail	Procurement of specialist services to renew and improve the railway	Track	2017-04-25 00:00:00	225614
Amey Rail	Procurement of signalling equipment to maintain and improve the railway	Signalling	2017-04-18 00:00:00	220880.49
Amey Rail	Procurement of signalling equipment to maintain and improve the railway	Signalling	2017-04-19 00:00:00	211667.06
Amey Rail	Procurement of specialist services to renew and improve the railway	Track	2017-04-13 00:00:00	181274
Amey Rail	Procurement of specialist services to renew and improve the railway	Track	2017-04-25 00:00:00	180394
Amey Rail	Procurement of signalling equipment to maintain and improve the railway	Signalling	2017-04-13 00:00:00	133803.69
Amey Rail	Procurement of specialist services to renew and improve the railway	Track	2017-04-25 00:00:00	132702
Amey Rail	Procurement of specialist services to renew and improve the railway	Track	2017-04-25 00:00:00	124792
Amey Rail	Procurement of specialist services to renew and improve the railway	Track	2017-04-24 00:00:00	121612
Amey Rail	Procurement of signalling equipment to maintain and improve the railway	Signalling	2017-04-19 00:00:00	120546.55
Amey Rail	Procurement of overhead line materials and services to maintain and improve the railway	Electrification and Fixed Plant	2017-04-10 00:00:00	110474.5
Amey Rail	Procurement of specialist services to renew and improve the railway	Track	2017-04-25 00:00:00	109368
Amey Rail	Procurement of specialist services to renew and improve the railway	Track	2017-04-25 00:00:00	105174
Amey Rail	Procurement of overhead line materials and services to maintain and improve the railway	Electrification and Fixed Plant	2017-04-10 00:00:00	104851.03
Amey Rail	Procurement of signalling equipment to maintain and improve the railway	Signalling	2017-04-10 00:00:00	98309.82
Amey Rail	Procurement of specialist human resource to maintain and improve the railway	Professional Services Direct	2017-04-05 00:00:00	94240.39
Amey Rail	Procurement of overhead line materials and services to maintain and improve the railway	Electrification and Fixed Plant	2017-04-10 00:00:00	88715.32
Amey Rail	Procurement of specialist services to renew and improve the railway	Track	2017-04-26 00:00:00	85251
Amey Rail	Procurement of signalling equipment to maintain and improve the railway	Signalling	2017-04-10 00:00:00	74459.55
Amey Rail	Procurement of specialist services to renew and improve the railway	Track	2017-04-25 00:00:00	74180
Amey Rail	Procurement of signalling equipment to maintain and improve the railway	Signalling	2017-04-07 00:00:00	59425.21
Amey Rail	Procurement of overhead line materials and services to maintain and improve the railway	Electrification and Fixed Plant	2017-04-12 00:00:00	51750.79
Amey Rail	Procurement of specialist services to renew and improve the railway	Track	2017-04-25 00:00:00	46584
Amey Rail	Procurement of specialist services to renew and improve the railway	Track	2017-04-24 00:00:00	45897
Amey Rail	Procurement of specialist services to renew and improve the railway	Track	2017-04-25 00:00:00	45089
Amey Rail	Procurement of signalling equipment to maintain and improve the railway	Signalling	2017-04-19 00:00:00	42125.68
Amey Rail	Procurement of overhead line materials and services to maintain and improve the railway	Electrification and Fixed Plant	2017-04-12 00:00:00	40036.14
Amey Rail	Procurement of specialist human resource to maintain and improve the railway	Professional Services Direct	2017-04-01 00:00:00	33974.48
Amey Rail	Procurement of specialist human resource to maintain and improve the railway	Professional Services Direct	2017-04-12 00:00:00	30921.53
Amey Rail	Procurement of specialist services to renew and improve the railway	Track	2017-04-26 00:00:00	30675
Amey Rail	Procurement of specialist services to renew and improve the railway	Track	2017-04-24 00:00:00	28317
BAM Nuttall Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-04-26 00:00:00	2030657.48
BAM Nuttall Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-04-19 00:00:00	1827865.6
BAM Nuttall Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-04-12 00:00:00	1465090.49
BAM Nuttall Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-04-19 00:00:00	1263368.36
BAM Nuttall Ltd	Procurement of materials and services for building maintenance and development	Buildings	2017-04-03 00:00:00	724150
BAM Nuttall Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-04-18 00:00:00	627530.66
BAM Nuttall Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-04-19 00:00:00	587133.45
BAM Nuttall Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-04-26 00:00:00	514628.87
BAM Nuttall Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-04-11 00:00:00	403522.88
BAM Nuttall Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-04-18 00:00:00	340476.29
BAM Nuttall Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-04-12 00:00:00	310904.32
BAM Nuttall Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-04-26 00:00:00	300000
BAM Nuttall Ltd	Procurement of materials and services for building maintenance and development	Buildings	2017-04-11 00:00:00	282469.06
BAM Nuttall Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-04-18 00:00:00	278171.93
BAM Nuttall Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-04-20 00:00:00	261013.89
BAM Nuttall Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-04-18 00:00:00	251548.29
BAM Nuttall Ltd	Procurement of specialist human resource to maintain and improve the railway	Professional Services Direct	2017-04-21 00:00:00	248283.24
BAM Nuttall Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-04-12 00:00:00	224795.02
BAM Nuttall Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-04-19 00:00:00	209305.72
BAM Nuttall Ltd	Procurement of specialist human resource to maintain and improve the railway	Professional Services Direct	2017-04-26 00:00:00	175359.08
BAM Nuttall Ltd	Procurement of materials and services for building maintenance and development	Buildings	2017-04-01 00:00:00	167440.84
BAM Nuttall Ltd	Procurement of materials and services for building maintenance and development	Buildings	2017-04-03 00:00:00	165303.26
BAM Nuttall Ltd	Procurement of materials and services for building maintenance and development	Buildings	2017-04-11 00:00:00	143966.6
BAM Nuttall Ltd	Procurement of materials and services for building maintenance and development	Buildings	2017-04-26 00:00:00	123760
BAM Nuttall Ltd	Procurement of materials and services for building maintenance and development	Buildings	2017-04-25 00:00:00	104091
BAM Nuttall Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-04-21 00:00:00	65233.24
BAM Nuttall Ltd	Procurement of materials and services for building maintenance and development	Buildings	2017-04-06 00:00:00	55464.42
BAM Nuttall Ltd	Procurement of specialist human resource to maintain and improve the railway	Professional Services Direct	2017-04-06 00:00:00	31270.76
BAM Nuttall Ltd	Procurement of specialist human resource to maintain and improve the railway	Professional Services Direct	2017-04-25 00:00:00	28617
BAM Nuttall Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-04-20 00:00:00	27193.12
BAM Nuttall Ltd	Procurement of materials and services for building maintenance and development	Buildings	2017-04-12 00:00:00	27123.66
BAM Nuttall Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-04-26 00:00:00	26270.15
