Unnamed: 0	Unnamed: 1	Unnamed: 2	Unnamed: 3
AMT-Sybex Ltd	Information Technology	2019-05-25 00:00:00	1026756
APCOA Parking (UK) Ltd	Facilities - Soft Services	2019-05-25 00:00:00	194995.58
APCOA Parking (UK) Ltd	Facilities - Soft Services	2019-05-25 00:00:00	28510.89
ASRA Construction Services Ltd (ACSL)	Regulatory Charges	2019-05-25 00:00:00	40931.98
AXA PPP Healthcare Admin Services Ltd T/A PPP Healthcare	HR and Training	2019-05-25 00:00:00	289888.9
Aaron Rail Ltd	Security Solutions	2019-05-25 00:00:00	39582
Abellio East Anglia Ltd t/a Greater Anglia	Regulatory Charges	2019-05-25 00:00:00	1000000
Abellio ScotRail Ltd	Telecoms	2019-05-25 00:00:00	73401.09
Abellio ScotRail Ltd	Regulatory Charges	2019-05-25 00:00:00	123804.73
Abellio Transport Holdings Ltd t/a Abellio Corporate Travel	HR and Training	2019-05-25 00:00:00	384227.07
Abellio Transport Holdings Ltd t/a Abellio Corporate Travel	HR and Training	2019-05-25 00:00:00	336593.87
Abellio Transport Holdings Ltd t/a Abellio Corporate Travel	HR and Training	2019-05-25 00:00:00	488431.8
Abellio Transport Holdings Ltd t/a Abellio Corporate Travel	HR and Training	2019-05-25 00:00:00	383949.18
Abellio Transport Holdings Ltd t/a Abellio Corporate Travel	HR and Training	2019-05-25 00:00:00	481325.14
Abellio Transport Holdings Ltd t/a Abellio Corporate Travel	HR and Training	2019-05-25 00:00:00	366036.74
Abellio Transport Holdings Ltd t/a Abellio Corporate Travel	HR and Training	2019-05-25 00:00:00	405634.75
Access Disputes Committee	Regulatory Charges	2019-05-25 00:00:00	55682.3
Addleshaw Goddard	Land & Property Acquisitions (incl. Business Consultancy)	2019-05-25 00:00:00	77578
Addleshaw Goddard	Land & Property Acquisitions (incl. Business Consultancy)	2019-05-01 00:00:00	45000
Addleshaw Goddard	Land & Property Acquisitions (incl. Business Consultancy)	2019-05-01 00:00:00	45000
Addleshaw Goddard	Land & Property Acquisitions (incl. Business Consultancy)	2019-05-25 00:00:00	34662.45
Addleshaw Goddard	Land & Property Acquisitions (incl. Business Consultancy)	2019-05-25 00:00:00	31712.85
Advanced Power Services Ltd	Electrification and Fixed Plant	2019-05-25 00:00:00	49389.91
Adviserplus Business Solutions Ltd	HR and Training	2019-05-25 00:00:00	106000
Alan Dick Communications Ltd	Signalling	2019-05-25 00:00:00	26902.6
Alan Dick Communications Ltd	Telecoms	2019-05-28 00:00:00	28711.36
Allstar Business Solutions Ltd	Road Fleet	2019-05-25 00:00:00	425736.59
Allstar Business Solutions Ltd	Road Fleet	2019-05-25 00:00:00	343098.46
Allstar Business Solutions Ltd	Road Fleet	2019-05-25 00:00:00	417873.58
Allstar Business Solutions Ltd	Road Fleet	2019-05-25 00:00:00	376142.97
Alpha Electronics (Southern) Ltd	Plant and Tools	2019-05-25 00:00:00	31930
Alstom Transport UK Ltd	Signalling	2019-05-25 00:00:00	77539.09
Alstom Transport UK Ltd	Signalling	2019-05-17 00:00:00	101515.59
Alstom Transport UK Ltd	Professional Services Direct	2019-05-10 00:00:00	506316.67
Alstom Transport UK Ltd	Signalling	2019-05-13 00:00:00	152666.19
Alstom Transport UK Ltd	Signalling	2019-05-15 00:00:00	521612.65
Alstom Transport UK Ltd	Signalling	2019-05-20 00:00:00	87390.39
Alstom Transport UK Ltd	Signalling	2019-05-30 00:00:00	76364.27
Alstom Transport UK Ltd	Signalling	2019-05-07 00:00:00	99888.01
Alstom Transport UK Ltd	Professional Services Direct	2019-05-25 00:00:00	384034.84
Alstom Transport UK Ltd	Signalling	2019-05-25 00:00:00	84700
Alstom Transport UK Ltd	Signalling	2019-05-28 00:00:00	1628619.18
Alstom Transport UK Ltd	Signalling	2019-05-13 00:00:00	63601.84
Alstom Transport UK Ltd	Signalling	2019-05-23 00:00:00	80753.6
Alstom Transport UK Ltd	Signalling	2019-05-16 00:00:00	55935.98
Alstom Transport UK Ltd	Professional Services Direct	2019-05-25 00:00:00	75593.94
Alstom Transport UK Ltd	Professional Services Direct	2019-05-25 00:00:00	62172.82
Alstom Transport UK Ltd	Signalling	2019-05-20 00:00:00	135837.04
Alun Griffiths (Contractors) Ltd	General Civils	2019-05-14 00:00:00	295972.79
Alun Griffiths (Contractors) Ltd	General Civils	2019-05-03 00:00:00	230796.65
Alun Griffiths (Contractors) Ltd	General Civils	2019-05-03 00:00:00	548398.4
Alun Griffiths (Contractors) Ltd	General Civils	2019-05-09 00:00:00	32662.29
Alun Griffiths (Contractors) Ltd	Buildings	2019-05-23 00:00:00	43923.77
Alun Griffiths (Contractors) Ltd	General Civils	2019-05-09 00:00:00	35877.04
Alun Griffiths (Contractors) Ltd	General Civils	2019-05-10 00:00:00	351750.88
Alun Griffiths (Contractors) Ltd	General Civils	2019-05-25 00:00:00	26750
Alun Griffiths (Contractors) Ltd	General Civils	2019-05-25 00:00:00	90950
Alun Griffiths (Contractors) Ltd	General Civils	2019-05-13 00:00:00	28201.81
Alun Griffiths (Contractors) Ltd	General Civils	2019-05-15 00:00:00	163985.53
Alun Griffiths (Contractors) Ltd	Buildings	2019-05-15 00:00:00	85364.5
Alun Griffiths (Contractors) Ltd	General Civils	2019-05-10 00:00:00	316637.59
Alun Griffiths (Contractors) Ltd	General Civils	2019-05-08 00:00:00	26521.56
Alun Griffiths (Contractors) Ltd	General Civils	2019-05-07 00:00:00	215209.85
Alun Griffiths (Contractors) Ltd	General Civils	2019-05-30 00:00:00	288254.97
Amalgamated Construction Ltd	Buildings	2019-05-17 00:00:00	1389546.11
Amalgamated Construction Ltd	General Civils	2019-05-13 00:00:00	31968.17
Amalgamated Construction Ltd	Buildings	2019-05-08 00:00:00	25806.21
Amalgamated Construction Ltd	Buildings	2019-05-08 00:00:00	72044.78
Amalgamated Construction Ltd	Buildings	2019-05-08 00:00:00	69022.42
Amalgamated Construction Ltd	Infrastructure Support Services	2019-05-08 00:00:00	52447.97
Amalgamated Construction Ltd	General Civils	2019-05-08 00:00:00	108022.76
Amalgamated Construction Ltd	General Civils	2019-05-28 00:00:00	25266.97
Amalgamated Construction Ltd	Buildings	2019-05-13 00:00:00	34213.91
Amalgamated Construction Ltd	Buildings	2019-05-14 00:00:00	33465.76
Amalgamated Construction Ltd	General Civils	2019-05-13 00:00:00	134663.17
Amalgamated Construction Ltd	General Civils	2019-05-07 00:00:00	197352.74
Amalgamated Construction Ltd	Buildings	2019-05-25 00:00:00	25942.01
Amalgamated Construction Ltd	Buildings	2019-05-25 00:00:00	25422.71
Amalgamated Construction Ltd	Buildings	2019-05-25 00:00:00	31375.38
Amalgamated Construction Ltd	Buildings	2019-05-25 00:00:00	33896.94
Amalgamated Construction Ltd	General Civils	2019-05-01 00:00:00	154460.94
Amalgamated Construction Ltd	General Civils	2019-05-02 00:00:00	250000
Amalgamated Construction Ltd	General Civils	2019-05-13 00:00:00	49280.35
Amalgamated Construction Ltd	Buildings	2019-05-25 00:00:00	29646.2
Amalgamated Construction Ltd	Professional Services Direct	2019-05-07 00:00:00	172698.61
Amalgamated Construction Ltd	General Civils	2019-05-07 00:00:00	43060.58
Amalgamated Construction Ltd	General Civils	2019-05-07 00:00:00	52543.48
Amalgamated Construction Ltd	General Civils	2019-05-07 00:00:00	226401.67
Amalgamated Construction Ltd	General Civils	2019-05-23 00:00:00	30162.93
Amalgamated Construction Ltd	Buildings	2019-05-25 00:00:00	38102
Amalgamated Construction Ltd	General Civils	2019-05-01 00:00:00	288476.67
Amalgamated Construction Ltd	General Civils	2019-05-08 00:00:00	97575.2
Amalgamated Construction Ltd	General Civils	2019-05-03 00:00:00	52153.73
Amalgamated Construction Ltd	General Civils	2019-05-13 00:00:00	420980.58
Amalgamated Construction Ltd	General Civils	2019-05-03 00:00:00	224935.14
Amalgamated Construction Ltd	General Civils	2019-05-03 00:00:00	73349.96
Amalgamated Construction Ltd	General Civils	2019-05-03 00:00:00	309443.47
Amalgamated Construction Ltd	General Civils	2019-05-13 00:00:00	97525
Amalgamated Construction Ltd	General Civils	2019-05-13 00:00:00	149153.49
Amalgamated Construction Ltd	General Civils	2019-05-30 00:00:00	61395.13
Amalgamated Construction Ltd	General Civils	2019-05-13 00:00:00	28990.26
Amalgamated Construction Ltd	General Civils	2019-05-22 00:00:00	34328.86
Amalgamated Construction Ltd	General Civils	2019-05-13 00:00:00	336782.8
Amalgamated Construction Ltd	General Civils	2019-05-09 00:00:00	442929.75
Amalgamated Construction Ltd	General Civils	2019-05-13 00:00:00	64057.02
Amalgamated Construction Ltd	General Civils	2019-05-15 00:00:00	52515.13
Amalgamated Construction Ltd	General Civils	2019-05-25 00:00:00	94145.76
Amalgamated Construction Ltd	General Civils	2019-05-10 00:00:00	134112.84
Amalgamated Construction Ltd	General Civils	2019-05-29 00:00:00	458335.2
Amalgamated Construction Ltd	General Civils	2019-05-29 00:00:00	57319.96
Amalgamated Construction Ltd	General Civils	2019-05-10 00:00:00	91955.8
Amalgamated Construction Ltd	General Civils	2019-05-09 00:00:00	294503.89
Amalgamated Construction Ltd	General Civils	2019-05-31 00:00:00	84155.79
Amalgamated Construction Ltd	General Civils	2019-05-14 00:00:00	105903.41
Amalgamated Construction Ltd	General Civils	2019-05-29 00:00:00	174394.08
Amalgamated Construction Ltd	General Civils	2019-05-13 00:00:00	65202.02
Amalgamated Construction Ltd	Buildings	2019-05-23 00:00:00	151381.01
Amalgamated Construction Ltd	Buildings	2019-05-13 00:00:00	41408.93
Amalgamated Construction Ltd	General Civils	2019-05-22 00:00:00	30472.12
Amalgamated Construction Ltd	General Civils	2019-05-08 00:00:00	198649.06
Amalgamated Construction Ltd	General Civils	2019-05-29 00:00:00	54549.65
Amalgamated Construction Ltd	Buildings	2019-05-14 00:00:00	53226.54
Amalgamated Construction Ltd	General Civils	2019-05-07 00:00:00	204650.44
Amalgamated Construction Ltd	General Civils	2019-05-07 00:00:00	167479.39
Amalgamated Construction Ltd	General Civils	2019-05-07 00:00:00	63960.53
Amalgamated Construction Ltd	General Civils	2019-05-25 00:00:00	331111.17
Amalgamated Construction Ltd	General Civils	2019-05-07 00:00:00	317259.87
Amalgamated Construction Ltd	General Civils	2019-05-30 00:00:00	26176.03
Amalgamated Construction Ltd	General Civils	2019-05-30 00:00:00	50462.98
Amalgamated Construction Ltd	General Civils	2019-05-07 00:00:00	103843.32
Amalgamated Construction Ltd	General Civils	2019-05-07 00:00:00	60571.38
Amalgamated Construction Ltd	General Civils	2019-05-07 00:00:00	96579.36
Amalgamated Construction Ltd	General Civils	2019-05-30 00:00:00	196245.99
Amalgamated Construction Ltd	General Civils	2019-05-07 00:00:00	223068.36
Amalgamated Construction Ltd	General Civils	2019-05-07 00:00:00	60764.82
Amalgamated Construction Ltd	General Civils	2019-05-07 00:00:00	48356.71
Amalgamated Construction Ltd	General Civils	2019-05-07 00:00:00	174847.51
Amalgamated Construction Ltd	General Civils	2019-05-30 00:00:00	26802.73
Amalgamated Construction Ltd	General Civils	2019-05-07 00:00:00	27859.91
Amalgamated Construction Ltd	General Civils	2019-05-07 00:00:00	48000.1
Amalgamated Construction Ltd	General Civils	2019-05-13 00:00:00	131310.7
Amalgamated Construction Ltd	General Civils	2019-05-20 00:00:00	94317.28
Amalgamated Construction Ltd	General Civils	2019-05-22 00:00:00	31146.82
Amalgamated Construction Ltd	General Civils	2019-05-20 00:00:00	49369.24
Amalgamated Construction Ltd	General Civils	2019-05-20 00:00:00	47801.5
Amalgamated Construction Ltd	General Civils	2019-05-20 00:00:00	126429.72
Amalgamated Construction Ltd	General Civils	2019-05-20 00:00:00	75434.41
Amalgamated Construction Ltd	General Civils	2019-05-20 00:00:00	28605.33
Amalgamated Construction Ltd	General Civils	2019-05-20 00:00:00	54004.26
Amalgamated Construction Ltd	General Civils	2019-05-20 00:00:00	72448.16
Amalgamated Construction Ltd	General Civils	2019-05-20 00:00:00	28889.45
Amalgamated Construction Ltd	General Civils	2019-05-20 00:00:00	33774.49
Amalgamated Construction Ltd	General Civils	2019-05-20 00:00:00	144482.96
Amalgamated Construction Ltd	General Civils	2019-05-20 00:00:00	70782.02
Amalgamated Construction Ltd	Signalling	2019-05-14 00:00:00	105164.75
Amalgamated Construction Ltd	General Civils	2019-05-07 00:00:00	129524.77
Amalgamated Construction Ltd	General Civils	2019-05-20 00:00:00	940694.6
Amalgamated Construction Ltd	General Civils	2019-05-20 00:00:00	39080.54
Amalgamated Construction Ltd	General Civils	2019-05-25 00:00:00	58714.95
Amalgamated Construction Ltd	General Civils	2019-05-07 00:00:00	100098.06
Amalgamated Construction Ltd	General Civils	2019-05-23 00:00:00	240767.06
Amalgamated Construction Ltd	Electrification and Fixed Plant	2019-05-15 00:00:00	248383.65
Amalgamated Construction Ltd	General Civils	2019-05-08 00:00:00	539533.57
Amalgamated Construction Ltd	General Civils	2019-05-09 00:00:00	25866
Amalgamated Construction Ltd	Buildings	2019-05-21 00:00:00	131851.84
Amalgamated Construction Ltd	Electrification and Fixed Plant	2019-05-09 00:00:00	97897.95
Amalgamated Construction Ltd	Electrification and Fixed Plant	2019-05-31 00:00:00	48718.5
Amalgamated Construction Ltd	General Civils	2019-05-20 00:00:00	39900
Amaro Signalling Ltd	Signalling	2019-05-23 00:00:00	92301
Amey OWR Ltd	General Civils	2019-05-25 00:00:00	105000
Amey OWR Ltd	General Civils	2019-05-25 00:00:00	268188.55
Amey OWR Ltd	General Civils	2019-05-25 00:00:00	69601.96
Amey OWR Ltd	General Civils	2019-05-25 00:00:00	57450.23
Amey OWR Ltd	General Civils	2019-05-25 00:00:00	237906.26
Amey OWR Ltd	Professional Services Direct	2019-05-25 00:00:00	1169734.06
Amey OWR Ltd	General Civils	2019-05-25 00:00:00	96435.68
Amey OWR Ltd	Professional Services Direct	2019-05-19 00:00:00	122413.22
Amey OWR Ltd	General Civils	2019-05-25 00:00:00	1088485.56
Amey OWR Ltd	General Civils	2019-05-25 00:00:00	499130.69
Amey OWR Ltd	Professional Services Direct	2019-05-19 00:00:00	664962.55
Amey OWR Ltd	General Civils	2019-05-25 00:00:00	111394.82
Amey OWR Ltd	General Civils	2019-05-25 00:00:00	27634.7
Amey OWR Ltd	Professional Services Direct	2019-05-25 00:00:00	30294.5
Amey OWR Ltd	Professional Services Direct	2019-05-25 00:00:00	47279.25
Amey OWR Ltd	Professional Services Direct	2019-05-25 00:00:00	101645.32
Amey Rail	Recruitment Services	2019-05-25 00:00:00	228419
Amey Rail	Electrification and Fixed Plant	2019-05-10 00:00:00	4743598.9
Amey Rail	Electrification and Fixed Plant	2019-05-17 00:00:00	685730.75
Amey Rail	Track	2019-05-24 00:00:00	333116.52
Amey Rail	Track	2019-05-24 00:00:00	119566.96
Amey Rail	Professional Services Direct	2019-05-28 00:00:00	46795.55
Amey Rail	Track	2019-05-24 00:00:00	116378
Amey Rail	Track	2019-05-20 00:00:00	1448429
Amey Rail	Track	2019-05-21 00:00:00	159054.78
Amey Rail	Track	2019-05-21 00:00:00	31338.53
Amey Rail	Track	2019-05-21 00:00:00	253159.32
Amey Rail	Buildings	2019-05-13 00:00:00	2641682.96
Amey Rail	Track	2019-05-20 00:00:00	40988
Amey Rail	Track	2019-05-20 00:00:00	65465
Amey Rail	Track	2019-05-20 00:00:00	50521
Amey Rail	Track	2019-05-20 00:00:00	141412
Amey Rail	Track	2019-05-20 00:00:00	25000
Amey Rail	Track	2019-05-20 00:00:00	824206
Amey Rail	Track	2019-05-20 00:00:00	565052
Amey Rail	Track	2019-05-21 00:00:00	411174.72
Amey Rail	Track	2019-05-21 00:00:00	291565
Amey Rail	Track	2019-05-20 00:00:00	416265.15
Amey Rail	Track	2019-05-22 00:00:00	25726.75
Amey Rail	Track	2019-05-20 00:00:00	25680.5
Amey Rail	Electrification and Fixed Plant	2019-05-08 00:00:00	88731.87
Amey Rail	Electrification and Fixed Plant	2019-05-08 00:00:00	47220.43
Amey Rail	Electrification and Fixed Plant	2019-05-08 00:00:00	54859.11
Amey Rail	Electrification and Fixed Plant	2019-05-08 00:00:00	99151.96
Amey Rail	Electrification and Fixed Plant	2019-05-08 00:00:00	36291.95
Amey Rail	Track	2019-05-21 00:00:00	813542
Amey Rail	Track	2019-05-20 00:00:00	55021
Amey Rail	Track	2019-05-20 00:00:00	91594
Amey Rail	Track	2019-05-20 00:00:00	493815
Amey Rail	Track	2019-05-20 00:00:00	275921
Amey Rail	Track	2019-05-20 00:00:00	495976
Amey Rail	Track	2019-05-20 00:00:00	278793
Amey Rail	Track	2019-05-23 00:00:00	418536
Amey Rail	Track	2019-05-20 00:00:00	175553
Amey Rail	Track	2019-05-20 00:00:00	303249.05
Amey Rail	Track	2019-05-20 00:00:00	40073.11
Amey Rail	Track	2019-05-20 00:00:00	229991.53
Amey Rail	Track	2019-05-20 00:00:00	153776.6
Amey Rail	Electrification and Fixed Plant	2019-05-17 00:00:00	78149.21
Amey Rail	Electrification and Fixed Plant	2019-05-22 00:00:00	368992.63
Amey Rail	Electrification and Fixed Plant	2019-05-17 00:00:00	446698.6
Amey Rail	Track	2019-05-23 00:00:00	124646.67
Amey Rail	Track	2019-05-15 00:00:00	32093.72
Amey Rail	Track	2019-05-07 00:00:00	59933.08
Amey Rail	Track	2019-05-14 00:00:00	102084.62
Amey Rail	Track	2019-05-10 00:00:00	2083329.42
Amey Rail	Track	2019-05-24 00:00:00	45268.45
Amey Rail	Signalling	2019-05-24 00:00:00	466445.69
Amey Rail	Track	2019-05-10 00:00:00	2002706.01
Amey Rail	Buildings	2019-05-10 00:00:00	156763.59
Amey Rail	Buildings	2019-05-10 00:00:00	337601.71
Amey Rail	Professional Services Direct	2019-05-19 00:00:00	439527.36
Amey Rail	Track	2019-05-16 00:00:00	240904.5
Amey Rail	Track	2019-05-20 00:00:00	64715.16
Amey Rail	Electrification and Fixed Plant	2019-05-09 00:00:00	60748.55
Amey Rail	Electrification and Fixed Plant	2019-05-28 00:00:00	60748.56
Amey Rail	Professional Services Direct	2019-05-19 00:00:00	215543.07
Amey Rail	Track	2019-05-25 00:00:00	47033.55
Amey Rail	Track	2019-05-01 00:00:00	806362
Amey Rail	Track	2019-05-10 00:00:00	128702.92
Amey Rail	Track	2019-05-10 00:00:00	63000
Amey Rail	Track	2019-05-10 00:00:00	57552.52
Amey Rail	Track	2019-05-10 00:00:00	126794.81
Amey Rail	Track	2019-05-10 00:00:00	215142.99
Amey Rail	Track	2019-05-10 00:00:00	112263.4
Amey Rail	Track	2019-05-16 00:00:00	261403.71
Amey Rail	Track	2019-05-16 00:00:00	225753.36
Amey Rail	Track	2019-05-09 00:00:00	531850.01
Amey Rail	Track	2019-05-09 00:00:00	234203.62
Amey Rail	Track	2019-05-16 00:00:00	120924.8
Amey Rail	Track	2019-05-16 00:00:00	76141.88
Amey Rail	Electrification and Fixed Plant	2019-05-17 00:00:00	1010866.39
Amey Rail	Electrification and Fixed Plant	2019-05-21 00:00:00	1738161.64
Amey Rail	Signalling	2019-05-09 00:00:00	75082.11
Amey Rail	Professional Services Direct	2019-05-10 00:00:00	166436.25
Amey Rail	Signalling	2019-05-10 00:00:00	100000
Amey Rail	Electrification and Fixed Plant	2019-05-09 00:00:00	350740.1
AmeyInabensa	Electrification and Fixed Plant	2019-05-10 00:00:00	90423.9
AmeyInabensa	Electrification and Fixed Plant	2019-05-20 00:00:00	158348.9
AmeyInabensa	Electrification and Fixed Plant	2019-05-13 00:00:00	1131710.52
Andromeda Engineering Ltd	Professional Services Direct	2019-05-25 00:00:00	215298.28
Anixter (UK) Ltd	Electrification and Fixed Plant	2019-05-25 00:00:00	32270.7
Application Solutions (Safety & Security) Ltd	Telecoms	2019-05-25 00:00:00	26373.49
Aqua Signal & Telegraphic Systems Ltd	General Civils	2019-05-25 00:00:00	41328
Aqua Signal & Telegraphic Systems Ltd		2019-05-25 00:00:00	103275
Aqua Signal & Telegraphic Systems Ltd		2019-05-25 00:00:00	63750
Aqua Signal & Telegraphic Systems Ltd		2019-05-25 00:00:00	49500
Aqua Signal & Telegraphic Systems Ltd		2019-05-25 00:00:00	35968
Aqua Signal & Telegraphic Systems Ltd		2019-05-25 00:00:00	34788
Aqua Signal & Telegraphic Systems Ltd	General Civils	2019-05-25 00:00:00	29887.2
Aquarius Railroad Technologies Ltd	On Track Plant	2019-05-25 00:00:00	71698
Arcadis Consulting (UK) Ltd	Professional Services Direct	2019-05-25 00:00:00	35372.53
Arcadis Consulting (UK) Ltd	Professional Services Direct	2019-05-25 00:00:00	42660.87
Arcadis Consulting (UK) Ltd	Professional Services Direct	2019-05-25 00:00:00	87102.33
Arcadis Consulting (UK) Ltd	Land & Property Acquisitions (incl. Business Consultancy)	2019-05-25 00:00:00	128449.78
Arcadis Consulting (UK) Ltd	Professional Services Direct	2019-05-25 00:00:00	84324.95
Arcadis Consulting (UK) Ltd	General Civils	2019-05-25 00:00:00	26255.66
Arcadis Consulting (UK) Ltd	Professional Services Direct	2019-05-25 00:00:00	230720.49
Arcadis Consulting (UK) Ltd	Professional Services Direct	2019-05-25 00:00:00	115832.45
Arcadis Consulting (UK) Ltd	Professional Services Direct	2019-05-25 00:00:00	26380.09
Arcadis Consulting (UK) Ltd	Professional Services Direct	2019-05-25 00:00:00	83953.81
Arcadis Consulting (UK) Ltd	Professional Services Direct	2019-05-25 00:00:00	35838.8
Arcadis Consulting (UK) Ltd	Professional Services Direct	2019-05-25 00:00:00	71638.08
Arcadis Consulting (UK) Ltd	Professional Services Direct	2019-05-25 00:00:00	85695.33
Arcadis Consulting (UK) Ltd	Professional Services Direct	2019-05-25 00:00:00	32546.31
Arcadis Consulting (UK) Ltd	Professional Services Direct	2019-05-25 00:00:00	69854.75
Arcadis Consulting (UK) Ltd	Professional Services Direct	2019-05-25 00:00:00	74420.83
Arcadis Consulting (UK) Ltd	Professional Services Direct	2019-05-25 00:00:00	247280.94
Arcadis Consulting (UK) Ltd	Professional Services Direct	2019-05-25 00:00:00	33360
Arcadis Consulting (UK) Ltd	Professional Services Direct	2019-05-25 00:00:00	41250
Arcadis Consulting (UK) Ltd	Professional Services Direct	2019-05-25 00:00:00	78870
Arcadis Consulting (UK) Ltd	Professional Services Direct	2019-05-25 00:00:00	127840.12
Arcadis Consulting (UK) Ltd	Professional Services Direct	2019-05-25 00:00:00	532563.6
Arcadis Consulting (UK) Ltd	Professional Services Direct	2019-05-25 00:00:00	58912.5
Arcadis Consulting (UK) Ltd	Professional Services Direct	2019-05-25 00:00:00	62260
Arcadis Consulting (UK) Ltd	Professional Services Direct	2019-05-25 00:00:00	266905.1
Arcadis Consulting (UK) Ltd	Professional Services Direct	2019-05-25 00:00:00	56591.13
Arcadis Consulting (UK) Ltd	Professional Services Direct	2019-05-25 00:00:00	222866.54
Arcadis Consulting (UK) Ltd	Professional Services Direct	2019-05-25 00:00:00	32993.28
Arcadis Consulting (UK) Ltd	Professional Services Direct	2019-05-25 00:00:00	44404.59
Arcadis Consulting (UK) Ltd	Professional Services Direct	2019-05-25 00:00:00	123097.6
Arcadis Consulting (UK) Ltd	Professional Services Direct	2019-05-25 00:00:00	103700.05
Arcadis Consulting (UK) Ltd	Professional Services Direct	2019-05-25 00:00:00	175023.66
Arcadis LLP	Professional Services Direct	2019-05-25 00:00:00	44016.92
Arcadis LLP	Professional Services Direct	2019-05-25 00:00:00	42708
Arcadis LLP	Professional Services Direct	2019-05-25 00:00:00	90049.86
Arcadis LLP	Professional Services Direct	2019-05-25 00:00:00	81112.89
Arcadis LLP	Professional Services Direct	2019-05-25 00:00:00	25472.1
Arcadis LLP	Professional Services Direct	2019-05-25 00:00:00	100000
Arcadis LLP	Professional Services Direct	2019-05-25 00:00:00	77044.16
Arcadis LLP	Professional Services Direct	2019-05-25 00:00:00	56216.97
Arcadis LLP	Professional Services Direct	2019-05-25 00:00:00	48640
Arlington Fleet Services Ltd	On Track Machines	2019-05-25 00:00:00	25500
Arriva Plc	Supplies and Services	2019-05-25 00:00:00	49528
Arriva Rail North Ltd	Regulatory Charges	2019-05-25 00:00:00	155680
Arriva Rail North Ltd	Regulatory Charges	2019-05-25 00:00:00	25000
Arthur Flury (UK) Ltd	Plant and Tools	2019-05-25 00:00:00	58262.63808
Arthur Flury (UK) Ltd	Plant and Tools	2019-05-25 00:00:00	31483.06615
Asbestos Consultants Europe Ltd (ACE)	Facilities - Hard Services	2019-05-25 00:00:00	30291.76
Aspin Group Ltd	General Civils	2019-05-25 00:00:00	70423.88
Atkins Ltd	Signalling	2019-05-30 00:00:00	506358.96
Atkins Ltd	Signalling	2019-05-22 00:00:00	212168.61
