Unnamed: 0	Unnamed: 1	Unnamed: 2	Unnamed: 3
Abellio Transport Holdings Ltd t/a Abellio Corporate Travel	HR and Training	2018-05-01 00:00:00	442002.04
Abellio Transport Holdings Ltd t/a Abellio Corporate Travel	HR and Training	2018-05-08 00:00:00	332707.32
Abellio Transport Holdings Ltd t/a Abellio Corporate Travel	HR and Training	2018-05-15 00:00:00	157348.91
Abellio Transport Holdings Ltd t/a Abellio Corporate Travel	HR and Training	2018-05-23 00:00:00	551677.35
Abtus Ltd	Plant and Tools	2018-05-07 00:00:00	39995
Abtus Ltd	Plant and Tools	2018-05-08 00:00:00	60672
Actavo Building Solutions (UK) Ltd	Professional Services Direct	2018-05-03 00:00:00	46183.72
Addleshaw Goddard	Land & Property Acquisitions (incl. Business Consultancy)	2018-05-20 00:00:00	26179.1
Addleshaw Goddard	Land & Property Acquisitions (incl. Business Consultancy)	2018-05-02 00:00:00	46457.98
Addleshaw Goddard	Land & Property Acquisitions (incl. Business Consultancy)	2018-05-20 00:00:00	32026.79
Adviserplus Business Solutions Ltd	HR and Training	2018-05-04 00:00:00	106000
Adviserplus Business Solutions Ltd	HR and Training	2018-05-31 00:00:00	106000
Aegis Engineering Systems (AES) Ltd	Professional Services Direct	2018-05-08 00:00:00	35000
Alan Dick Communications Ltd	Telecoms	2018-05-09 00:00:00	40697.94
Alan Dick Communications Ltd	Telecoms	2018-05-04 00:00:00	38504.62
Allstar Business Solutions Ltd	Road Fleet	2018-05-24 00:00:00	328552.01
Allstar Business Solutions Ltd	Road Fleet	2018-05-24 00:00:00	367233.59
Allstar Business Solutions Ltd	Road Fleet	2018-05-24 00:00:00	391101.04
Allstar Business Solutions Ltd	Road Fleet	2018-05-10 00:00:00	390765.61
Allstar Business Solutions Ltd	Road Fleet	2018-05-29 00:00:00	348337.65
Allstar Business Solutions Ltd	Road Fleet	2018-05-24 00:00:00	373484.81
Alstom Transport UK Ltd	Signalling	2018-05-14 00:00:00	74134.36
Alstom Transport UK Ltd	Signalling	2018-05-17 00:00:00	59456.1
Alstom Transport UK Ltd	Signalling	2018-05-11 00:00:00	149390.26
Alstom Transport UK Ltd	Signalling	2018-05-30 00:00:00	133571.24
Alstom Transport UK Ltd	Signalling	2018-05-23 00:00:00	50039.42
Alstom Transport UK Ltd	Professional Services Direct	2018-05-18 00:00:00	303692.68
Alstom Transport UK Ltd	Professional Services Direct	2018-05-24 00:00:00	40701.76
Alstom Transport UK Ltd	Signalling	2018-05-22 00:00:00	473191
Alstom Transport UK Ltd	Signalling	2018-05-14 00:00:00	2314191.53
Alstom Transport UK Ltd	Signalling	2018-05-09 00:00:00	47600
Alstom Transport UK Ltd	Signalling	2018-05-08 00:00:00	27552.57
Alstom Transport UK Ltd	Signalling	2018-05-23 00:00:00	3675235.37
Alstom Transport UK Ltd	Signalling	2018-05-31 00:00:00	235804.72
Alstom Transport UK Ltd	Signalling	2018-05-15 00:00:00	38487.09
Alstom Transport UK Ltd	Signalling	2018-05-24 00:00:00	65592.94
Alstom Transport UK Ltd	Professional Services Direct	2018-05-25 00:00:00	56197.61
Alstom Transport UK Ltd	Professional Services Direct	2018-05-25 00:00:00	49038.71
Altran UK Ltd	Professional Services Direct	2018-05-08 00:00:00	57028.12
Alun Griffiths (Contractors) Ltd	General Civils	2018-05-08 00:00:00	47987.1
Alun Griffiths (Contractors) Ltd	General Civils	2018-05-22 00:00:00	57482.1
Alun Griffiths (Contractors) Ltd	General Civils	2018-05-09 00:00:00	609424.19
Alun Griffiths (Contractors) Ltd	General Civils	2018-05-30 00:00:00	1063299.55
Alun Griffiths (Contractors) Ltd	General Civils	2018-05-30 00:00:00	976178.15
Alun Griffiths (Contractors) Ltd	General Civils	2018-05-14 00:00:00	45017.08
Alun Griffiths (Contractors) Ltd	General Civils	2018-05-16 00:00:00	355917.79
Alun Griffiths (Contractors) Ltd	General Civils	2018-05-10 00:00:00	88736.62
Alun Griffiths (Contractors) Ltd	Buildings	2018-05-15 00:00:00	73644.67
Alun Griffiths (Contractors) Ltd	General Civils	2018-05-10 00:00:00	126375.15
Alun Griffiths (Contractors) Ltd	General Civils	2018-05-14 00:00:00	119986.47
Alun Griffiths (Contractors) Ltd	General Civils	2018-05-21 00:00:00	125893.05
Alun Griffiths (Contractors) Ltd	General Civils	2018-05-14 00:00:00	162348.91
Alun Griffiths (Contractors) Ltd	General Civils	2018-05-31 00:00:00	176567.7
Alun Griffiths (Contractors) Ltd	General Civils	2018-05-03 00:00:00	41367.62
Alun Griffiths (Contractors) Ltd	General Civils	2018-05-31 00:00:00	37124.26
Alun Griffiths (Contractors) Ltd	General Civils	2018-05-31 00:00:00	46657.78
Alun Griffiths (Contractors) Ltd	General Civils	2018-05-14 00:00:00	67879.78
Alun Griffiths (Contractors) Ltd	General Civils	2018-05-08 00:00:00	61253.14
Alun Griffiths (Contractors) Ltd	Buildings	2018-05-21 00:00:00	165311.44
Alun Griffiths (Contractors) Ltd	General Civils	2018-05-31 00:00:00	26138.43
Alun Griffiths (Contractors) Ltd	General Civils	2018-05-08 00:00:00	175508.54
Alun Griffiths (Contractors) Ltd	Buildings	2018-05-15 00:00:00	196472.27
Amalgamated Construction Ltd	General Civils	2018-05-15 00:00:00	411812.65
Amalgamated Construction Ltd	General Civils	2018-05-14 00:00:00	31871.48
Amalgamated Construction Ltd	Buildings	2018-05-31 00:00:00	50316.2
Amalgamated Construction Ltd	General Civils	2018-05-08 00:00:00	25994.03
Amalgamated Construction Ltd	General Civils	2018-05-14 00:00:00	79640.68
Amalgamated Construction Ltd	General Civils	2018-05-29 00:00:00	56694.95
Amalgamated Construction Ltd	General Civils	2018-05-10 00:00:00	69585.49
Amalgamated Construction Ltd	General Civils	2018-05-10 00:00:00	39353.17
Amalgamated Construction Ltd	Professional Services Direct	2018-05-18 00:00:00	195277.05
Amalgamated Construction Ltd	General Civils	2018-05-14 00:00:00	32802.34
Amalgamated Construction Ltd	General Civils	2018-05-14 00:00:00	39478.52
Amalgamated Construction Ltd	General Civils	2018-05-14 00:00:00	49254.04
Amalgamated Construction Ltd	General Civils	2018-05-14 00:00:00	25650.52
Amalgamated Construction Ltd	General Civils	2018-05-14 00:00:00	196817.91
Amalgamated Construction Ltd	General Civils	2018-05-16 00:00:00	25251.23
Amalgamated Construction Ltd	General Civils	2018-05-14 00:00:00	68218.49
Amalgamated Construction Ltd	General Civils	2018-05-14 00:00:00	62984.65
Amalgamated Construction Ltd	General Civils	2018-05-14 00:00:00	32204.51
Amalgamated Construction Ltd	General Civils	2018-05-14 00:00:00	60000
Amalgamated Construction Ltd	General Civils	2018-05-14 00:00:00	52107.74
Amalgamated Construction Ltd	General Civils	2018-05-16 00:00:00	98786.11
Amalgamated Construction Ltd	General Civils	2018-05-10 00:00:00	37462.5
Amalgamated Construction Ltd	General Civils	2018-05-10 00:00:00	40562.75
Amalgamated Construction Ltd	Buildings	2018-05-16 00:00:00	36314.61
Amalgamated Construction Ltd	General Civils	2018-05-10 00:00:00	33246.74
Amalgamated Construction Ltd	General Civils	2018-05-10 00:00:00	122070.2
Amalgamated Construction Ltd	General Civils	2018-05-10 00:00:00	303455.55
Amalgamated Construction Ltd	General Civils	2018-05-10 00:00:00	39325.43
Amalgamated Construction Ltd	General Civils	2018-05-11 00:00:00	154447.35
Amalgamated Construction Ltd	General Civils	2018-05-29 00:00:00	97296.14
Amalgamated Construction Ltd	General Civils	2018-05-10 00:00:00	100702.11
Amalgamated Construction Ltd	General Civils	2018-05-04 00:00:00	99325.1
Amalgamated Construction Ltd	General Civils	2018-05-09 00:00:00	186231.64
Amalgamated Construction Ltd	General Civils	2018-05-11 00:00:00	40000
Amalgamated Construction Ltd	General Civils	2018-05-09 00:00:00	48620.58
Amalgamated Construction Ltd	General Civils	2018-05-09 00:00:00	59403.54
Amalgamated Construction Ltd	General Civils	2018-05-09 00:00:00	163062.62
Amalgamated Construction Ltd	General Civils	2018-05-09 00:00:00	240123
Amalgamated Construction Ltd	General Civils	2018-05-09 00:00:00	62274.93
Amalgamated Construction Ltd	General Civils	2018-05-09 00:00:00	33919.68
Amalgamated Construction Ltd	General Civils	2018-05-10 00:00:00	40062.99
Amalgamated Construction Ltd	Buildings	2018-05-14 00:00:00	152619.3
Amalgamated Construction Ltd	General Civils	2018-05-15 00:00:00	60890.38
Amalgamated Construction Ltd	Professional Services Direct	2018-05-09 00:00:00	28000
Amalgamated Construction Ltd	General Civils	2018-05-17 00:00:00	31419.03
Amalgamated Construction Ltd	General Civils	2018-05-10 00:00:00	236176.03
Amalgamated Construction Ltd	General Civils	2018-05-11 00:00:00	63372
Amalgamated Construction Ltd	General Civils	2018-05-10 00:00:00	235303.32
Amalgamated Construction Ltd	General Civils	2018-05-10 00:00:00	210969.9
Amalgamated Construction Ltd	General Civils	2018-05-15 00:00:00	37118.33
Amalgamated Construction Ltd	Buildings	2018-05-21 00:00:00	367175.42
Amalgamated Construction Ltd	General Civils	2018-05-10 00:00:00	68044.22
Amalgamated Construction Ltd	General Civils	2018-05-29 00:00:00	228926.93
Amalgamated Construction Ltd	General Civils	2018-05-29 00:00:00	166678
Amalgamated Construction Ltd	General Civils	2018-05-29 00:00:00	25014.07
Amalgamated Construction Ltd	General Civils	2018-05-15 00:00:00	147924.51
Amalgamated Construction Ltd	General Civils	2018-05-31 00:00:00	90084.34
Amalgamated Construction Ltd	General Civils	2018-05-11 00:00:00	102412.18
Amalgamated Construction Ltd	Buildings	2018-05-08 00:00:00	207658.11
Amalgamated Construction Ltd	General Civils	2018-05-15 00:00:00	164790.56
Amalgamated Construction Ltd	General Civils	2018-05-10 00:00:00	32557.38
Amalgamated Construction Ltd	Buildings	2018-05-14 00:00:00	82330.49
Amalgamated Construction Ltd	General Civils	2018-05-08 00:00:00	62000
Amalgamated Construction Ltd	Professional Services Direct	2018-05-15 00:00:00	38406.56
Amalgamated Construction Ltd	General Civils	2018-05-03 00:00:00	404022.27
Amalgamated Construction Ltd	General Civils	2018-05-03 00:00:00	56882.55
Amalgamated Construction Ltd	General Civils	2018-05-17 00:00:00	255985.26
Amalgamated Construction Ltd	General Civils	2018-05-09 00:00:00	53116.77
Amalgamated Construction Ltd	General Civils	2018-05-09 00:00:00	57775.8
Amalgamated Construction Ltd	General Civils	2018-05-09 00:00:00	118487.79
Amalgamated Construction Ltd	General Civils	2018-05-03 00:00:00	327979.67
Amalgamated Construction Ltd	General Civils	2018-05-09 00:00:00	105449.76
Amalgamated Construction Ltd	General Civils	2018-05-03 00:00:00	127680.95
Amalgamated Construction Ltd	General Civils	2018-05-14 00:00:00	110000
Amalgamated Construction Ltd	General Civils	2018-05-14 00:00:00	42487.12
Amalgamated Construction Ltd	Signalling	2018-05-15 00:00:00	26467.42
Amalgamated Construction Ltd	General Civils	2018-05-10 00:00:00	31226.14
Amalgamated Construction Ltd	General Civils	2018-05-23 00:00:00	71719.52
Amalgamated Construction Ltd	General Civils	2018-05-23 00:00:00	45553.87
Amalgamated Construction Ltd	General Civils	2018-05-24 00:00:00	359794
Amalgamated Construction Ltd	General Civils	2018-05-23 00:00:00	92564.53
Amalgamated Construction Ltd	General Civils	2018-05-14 00:00:00	50020.25
Amalgamated Construction Ltd	Buildings	2018-05-14 00:00:00	769964.46
Amalgamated Construction Ltd	General Civils	2018-05-10 00:00:00	85222.37
Amalgamated Construction Ltd	Buildings	2018-05-16 00:00:00	489072.46
Amaro Signalling Ltd	Signalling	2018-05-11 00:00:00	67494.95
Amey LG Ltd	Land & Property Acquisitions (incl. Business Consultancy)	2018-05-29 00:00:00	28546.98
Amey LG Ltd	General Civils	2018-05-24 00:00:00	83163.11
Amey OWR Ltd	General Civils	2018-05-09 00:00:00	35820.76
Amey OWR Ltd	General Civils	2018-05-31 00:00:00	186672.01
Amey OWR Ltd	General Civils	2018-05-20 00:00:00	185434.52
Amey OWR Ltd	General Civils	2018-05-22 00:00:00	105457.52
Amey OWR Ltd	General Civils	2018-05-22 00:00:00	78506.58
Amey OWR Ltd	General Civils	2018-05-09 00:00:00	175541.74
Amey OWR Ltd	General Civils	2018-05-11 00:00:00	121488.98
Amey OWR Ltd	General Civils	2018-05-16 00:00:00	247580.76
Amey OWR Ltd	Professional Services Direct	2018-05-16 00:00:00	239778.07
Amey OWR Ltd	Professional Services Direct	2018-05-16 00:00:00	352740.58
Amey OWR Ltd	General Civils	2018-05-14 00:00:00	110000
Amey OWR Ltd	General Civils	2018-05-17 00:00:00	188900.15
Amey OWR Ltd	General Civils	2018-05-17 00:00:00	137120.8
Amey OWR Ltd	Professional Services Direct	2018-05-04 00:00:00	79191.23
Amey OWR Ltd	Professional Services Direct	2018-05-09 00:00:00	221279.55
Amey OWR Ltd	Buildings	2018-05-15 00:00:00	29980.93
Amey OWR Ltd	General Civils	2018-05-15 00:00:00	151666.52
Amey OWR Ltd	General Civils	2018-05-31 00:00:00	79166.53
Amey OWR Ltd	General Civils	2018-05-15 00:00:00	99098.34
Amey OWR Ltd	General Civils	2018-05-31 00:00:00	134836.87
Amey OWR Ltd	General Civils	2018-05-11 00:00:00	174458.37
Amey OWR Ltd	General Civils	2018-05-21 00:00:00	101108.75
Amey OWR Ltd	Professional Services Direct	2018-05-02 00:00:00	110750.19
Amey OWR Ltd	General Civils	2018-05-23 00:00:00	46054.7
Amey OWR Ltd	General Civils	2018-05-22 00:00:00	82972.03
Amey OWR Ltd	General Civils	2018-05-30 00:00:00	159026.06
Amey OWR Ltd	Professional Services Direct	2018-05-22 00:00:00	48000
Amey OWR Ltd	Land & Property Acquisitions (incl. Business Consultancy)	2018-05-10 00:00:00	94581
Amey OWR Ltd	General Civils	2018-05-04 00:00:00	32479.39
Amey OWR Ltd	General Civils	2018-05-17 00:00:00	28255.72
Amey OWR Ltd	General Civils	2018-05-24 00:00:00	25079.06
Amey OWR Ltd	General Civils	2018-05-16 00:00:00	784229.33
Amey OWR Ltd	Professional Services Direct	2018-05-18 00:00:00	142846.01
Amey OWR Ltd	General Civils	2018-05-27 00:00:00	45793.28
Amey OWR Ltd	General Civils	2018-05-24 00:00:00	35426.35
Amey OWR Ltd	Professional Services Direct	2018-05-11 00:00:00	31227.48
Amey OWR Ltd	Professional Services Direct	2018-05-31 00:00:00	35542.95
Amey Rail	Electrification and Fixed Plant	2018-05-11 00:00:00	8333326.72
Amey Rail	Track	2018-05-18 00:00:00	46791
Amey Rail	Track	2018-05-18 00:00:00	57758
Amey Rail	Track	2018-05-18 00:00:00	40349
Amey Rail	Track	2018-05-18 00:00:00	256609
Amey Rail	Track	2018-05-01 00:00:00	1183808
Amey Rail	Track	2018-05-18 00:00:00	780842
Amey Rail	Track	2018-05-18 00:00:00	787793
Amey Rail	Track	2018-05-18 00:00:00	148146
Amey Rail	Track	2018-05-17 00:00:00	447148
Amey Rail	Track	2018-05-17 00:00:00	173258
Amey Rail	Track	2018-05-17 00:00:00	34924
Amey Rail	Track	2018-05-21 00:00:00	304209
Amey Rail	Track	2018-05-21 00:00:00	970124
Amey Rail	Track	2018-05-18 00:00:00	29165
Amey Rail	Track	2018-05-18 00:00:00	203031
Amey Rail	Track	2018-05-22 00:00:00	47999
Amey Rail	Track	2018-05-18 00:00:00	508377
Amey Rail	Track	2018-05-18 00:00:00	4255938
Amey Rail	Track	2018-05-18 00:00:00	1139444
Amey Rail	Track	2018-05-18 00:00:00	237002
Amey Rail	Track	2018-05-18 00:00:00	2016674
Amey Rail	Track	2018-05-18 00:00:00	451985
Amey Rail	Track	2018-05-21 00:00:00	177343
Amey Rail	Track	2018-05-22 00:00:00	139022
Amey Rail	Track	2018-05-18 00:00:00	385309
Amey Rail	Track	2018-05-18 00:00:00	48783
Amey Rail	Track	2018-05-18 00:00:00	656249
Amey Rail	Track	2018-05-18 00:00:00	67801
Amey Rail	Track	2018-05-29 00:00:00	206850.03
Amey Rail	Track	2018-05-17 00:00:00	32318
Amey Rail	Track	2018-05-18 00:00:00	26527
Amey Rail	Track	2018-05-18 00:00:00	229620
Amey Rail	Electrification and Fixed Plant	2018-05-16 00:00:00	65099.77
Amey Rail	Electrification and Fixed Plant	2018-05-16 00:00:00	32281.73
Amey Rail	Electrification and Fixed Plant	2018-05-16 00:00:00	28562.8
Amey Rail	Electrification and Fixed Plant	2018-05-16 00:00:00	396266.14
Amey Rail	Track	2018-05-21 00:00:00	773031
Amey Rail	Professional Services Direct	2018-05-30 00:00:00	350730.53
Amey Rail	Professional Services Direct	2018-05-09 00:00:00	337338.34
Amey Rail	Electrification and Fixed Plant	2018-05-17 00:00:00	35300.16
Amey Rail	Electrification and Fixed Plant	2018-05-17 00:00:00	257293.53
Amey Rail	Track	2018-05-01 00:00:00	60068.25
Amey Rail	Track	2018-05-16 00:00:00	613522.61
Amey Rail	Track	2018-05-15 00:00:00	293529.49
Amey Rail	Track	2018-05-16 00:00:00	1150404.3
Amey Rail	Track	2018-05-14 00:00:00	3242610.62
Amey Rail	Signalling	2018-05-22 00:00:00	95607.27
Amey Rail	Track	2018-05-22 00:00:00	70314
Amey Rail	Track	2018-05-22 00:00:00	30289
Amey Rail	Track	2018-05-22 00:00:00	56834
Amey Rail	Track	2018-05-10 00:00:00	158206.44
Amey Rail	Track	2018-05-10 00:00:00	98443.66
Amey Rail	Track	2018-05-10 00:00:00	456999.21
Amey Rail	Track	2018-05-10 00:00:00	191916.27
Amey Rail	Track	2018-05-10 00:00:00	148989.35
Amey Rail	Track	2018-05-22 00:00:00	30383
Amey Rail	Track	2018-05-18 00:00:00	55177
Amey Rail	Track	2018-05-22 00:00:00	119584
Amey Rail	Track	2018-05-22 00:00:00	29357
Amey Rail	Track	2018-05-18 00:00:00	105899
Amey Rail	Track	2018-05-17 00:00:00	25760
Amey Rail	Track	2018-05-18 00:00:00	74306
Amey Rail	Track	2018-05-18 00:00:00	49551
Amey Rail	Track	2018-05-18 00:00:00	76006
Amey Rail	Professional Services Direct	2018-05-18 00:00:00	352251.27
Amey Rail	Track	2018-05-21 00:00:00	167913
Amey Rail	Track	2018-05-22 00:00:00	127179
Amey Rail	Signalling	2018-05-21 00:00:00	28798.51
Amey Rail	Track	2018-05-11 00:00:00	35617.74
Amey Rail	Track	2018-05-11 00:00:00	326104.71
Amey Rail	Track	2018-05-10 00:00:00	183513.37
Amey Rail	Track	2018-05-10 00:00:00	25688.89
Amey Rail	Track	2018-05-10 00:00:00	43679.35
Amey Rail	Track	2018-05-14 00:00:00	117586
Amey Rail	Electrification and Fixed Plant	2018-05-17 00:00:00	2733201.76
Amey Rail	Signalling	2018-05-08 00:00:00	28758.18
Amey Rail	Signalling	2018-05-16 00:00:00	62528.19
Amey Rail	Signalling	2018-05-25 00:00:00	446177.14
Amey Rail	Professional Services Direct	2018-05-09 00:00:00	34441.54
AmeyInabensa	Electrification and Fixed Plant	2018-05-15 00:00:00	262439.15
AmeyInabensa	Electrification and Fixed Plant	2018-05-15 00:00:00	449002.02
AmeyInabensa	Electrification and Fixed Plant	2018-05-15 00:00:00	1896402
AmeyInabensa	Electrification and Fixed Plant	2018-05-21 00:00:00	6689156.87
Andromeda Engineering Ltd	Professional Services Direct	2018-05-01 00:00:00	28979.2
Ansaldo STS UK Ltd	Signalling	2018-05-08 00:00:00	104396.78
Ansaldo STS UK Ltd	Signalling	2018-05-08 00:00:00	35791.5
Ansaldo STS UK Ltd	Signalling	2018-05-08 00:00:00	96255.92
Aptitude Software Ltd	Information Technology	2018-05-27 00:00:00	92231.43
Aptitude Software Ltd	Information Technology	2018-05-08 00:00:00	30799.37
Aptitude Software Ltd	Information Technology	2018-05-09 00:00:00	76831.74
Aqua Signal & Telegraphic Systems Ltd		2018-05-03 00:00:00	33728
Arcadis Consulting (UK) Ltd	Professional Services Direct	2018-05-02 00:00:00	120577.51
Arcadis Consulting (UK) Ltd	Professional Services Direct	2018-05-10 00:00:00	114305.45
Arcadis Consulting (UK) Ltd	Professional Services Direct	2018-05-15 00:00:00	217339.58
Arcadis Consulting (UK) Ltd	Professional Services Direct	2018-05-20 00:00:00	202743.8
Arcadis Consulting (UK) Ltd	Professional Services Direct	2018-05-08 00:00:00	164000
Arcadis Consulting (UK) Ltd	Professional Services Direct	2018-05-16 00:00:00	443923.52
Arcadis Consulting (UK) Ltd	Professional Services Direct	2018-05-16 00:00:00	263297.87
Arcadis Consulting (UK) Ltd	Professional Services Direct	2018-05-31 00:00:00	242786.12
Arcadis Consulting (UK) Ltd	Professional Services Direct	2018-05-01 00:00:00	32190.93
Arcadis Consulting (UK) Ltd	Professional Services Direct	2018-05-01 00:00:00	26143.33
Arcadis Consulting (UK) Ltd	Professional Services Direct	2018-05-01 00:00:00	74158.67
Arcadis Consulting (UK) Ltd	Professional Services Direct	2018-05-01 00:00:00	34451
Arcadis Consulting (UK) Ltd	Professional Services Direct	2018-05-03 00:00:00	40342.13
Arcadis Consulting (UK) Ltd	Professional Services Direct	2018-05-11 00:00:00	803051.85
Arcadis Consulting (UK) Ltd	Professional Services Direct	2018-05-16 00:00:00	158605.29
Arcadis Consulting (UK) Ltd	Professional Services Direct	2018-05-20 00:00:00	84514.5
Arcadis Consulting (UK) Ltd	Professional Services Direct	2018-05-20 00:00:00	48294
Arcadis Consulting (UK) Ltd	Professional Services Direct	2018-05-08 00:00:00	55424.2
Arcadis Consulting (UK) Ltd	Professional Services Direct	2018-05-01 00:00:00	26000
Arcadis Consulting (UK) Ltd	Professional Services Direct	2018-05-01 00:00:00	55657
Arcadis Consulting (UK) Ltd	Professional Services Direct	2018-05-01 00:00:00	41672.5
Arcadis Consulting (UK) Ltd	Professional Services Direct	2018-05-01 00:00:00	35301
Arcadis Consulting (UK) Ltd	Professional Services Direct	2018-05-01 00:00:00	68742
Arcadis Consulting (UK) Ltd	Professional Services Direct	2018-05-01 00:00:00	67932
Arcadis Consulting (UK) Ltd	Professional Services Direct	2018-05-01 00:00:00	37470
Arcadis Consulting (UK) Ltd	Professional Services Direct	2018-05-16 00:00:00	35200
Arcadis Consulting (UK) Ltd	Professional Services Direct	2018-05-21 00:00:00	86250
Arcadis Consulting (UK) Ltd	Professional Services Direct	2018-05-01 00:00:00	79347.37
Arcadis Consulting (UK) Ltd	Professional Services Direct	2018-05-01 00:00:00	74980
Arcadis Consulting (UK) Ltd	Professional Services Direct	2018-05-01 00:00:00	98175
Arcadis Consulting (UK) Ltd	Professional Services Direct	2018-05-01 00:00:00	58282.8
Arcadis Consulting (UK) Ltd	Professional Services Direct	2018-05-01 00:00:00	40950
Arcadis Consulting (UK) Ltd	Professional Services Direct	2018-05-20 00:00:00	35327.51
Arcadis Consulting (UK) Ltd	Professional Services Direct	2018-05-31 00:00:00	27017.59
Arcadis Consulting (UK) Ltd	Professional Services Direct	2018-05-01 00:00:00	59672.14
Arcadis Consulting (UK) Ltd	Professional Services Direct	2018-05-16 00:00:00	29032
Arcadis Consulting (UK) Ltd	Professional Services Direct	2018-05-11 00:00:00	29281.8
Arcadis Consulting (UK) Ltd	Professional Services Direct	2018-05-20 00:00:00	35327.51
Arcadis Consulting (UK) Ltd	Professional Services Direct	2018-05-11 00:00:00	62350.96
Arcadis Consulting (UK) Ltd	Professional Services Direct	2018-05-11 00:00:00	35327.51
Arcadis Consulting (UK) Ltd	Professional Services Direct	2018-05-02 00:00:00	168891.08
Arcadis Consulting (UK) Ltd	Professional Services Direct	2018-05-16 00:00:00	162969.6
Arcadis LLP	Professional Services Direct	2018-05-02 00:00:00	30500
Arcadis LLP	Professional Services Direct	2018-05-16 00:00:00	39400
Arcadis LLP	Professional Services Direct	2018-05-02 00:00:00	65000
Arcadis LLP	Professional Services Direct	2018-05-27 00:00:00	26500
Arcadis LLP	Professional Services Direct	2018-05-17 00:00:00	41801.9
Arcadis LLP	Professional Services Direct	2018-05-08 00:00:00	34967.66
Arcadis LLP	Professional Services Direct	2018-05-29 00:00:00	31156.19
Arcadis LLP	Professional Services Direct	2018-05-29 00:00:00	30139.12
Arcadis LLP	Professional Services Direct	2018-05-08 00:00:00	41650
Arcadis LLP	Professional Services Direct	2018-05-29 00:00:00	76626.13
Arriva Rail North Ltd	Regulatory Charges	2018-05-03 00:00:00	40773.72
Arriva Rail North Ltd	Track	2018-05-04 00:00:00	324821.6
Arriva Rail North Ltd	Track	2018-05-03 00:00:00	35421.6
Arriva Rail North Ltd	Regulatory Charges	2018-05-22 00:00:00	228384
Arriva Rail North Ltd	Regulatory Charges	2018-05-03 00:00:00	29650
Arriva Trains Wales/Trenau Arriva Cymru Ltd	Regulatory Charges	2018-05-25 00:00:00	126692.03
Arrow Cleaning & Hygiene Solutions		2018-05-03 00:00:00	30544.2
